0.000000000000000000e+00,2.000000000000000000e+00,1.540000000000000000e+02,2.800000000000000000e+01,3.000000000000000000e+00,2.040000000000000000e+02,3.752000000000000000e+03,1.800000000000000000e+03,5.400000000000000000e+01,3.240000000000000000e+02,7.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,5.869000000000000000e+03,3.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+02,1.000000000000000000e+01,3.600000000000000000e+01,5.200000000000000000e+01,2.250000000000000000e+02,1.600000000000000000e+01,3.650000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+01,4.400000000000000000e+01,4.420000000000000000e+02,4.492000000000000000e+03,2.892000000000000000e+03,0.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+01,1.450000000000000000e+02,6.000000000000000000e+00,1.490000000000000000e+02,3.000000000000000000e+01,1.260000000000000000e+02,2.000000000000000000e+01,7.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,4.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+01,3.200000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,4.300000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,4.180000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,2.380000000000000000e+02,1.000000000000000000e+00,1.870000000000000000e+02,4.000000000000000000e+00,3.800000000000000000e+01,6.000000000000000000e+00,1.500000000000000000e+01,1.430000000000000000e+02,3.710000000000000000e+02,9.300000000000000000e+01,2.740000000000000000e+02,1.000000000000000000e+00,2.600000000000000000e+01,2.027000000000000000e+03,1.160000000000000000e+02,1.390000000000000000e+02,1.260000000000000000e+03,1.598000000000000000e+03,5.502000000000000000e+03,3.200000000000000000e+01,1.400000000000000000e+01,2.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.610000000000000000e+02,1.100000000000000000e+01,2.500000000000000000e+02,3.550000000000000000e+02,4.560000000000000000e+02,1.240000000000000000e+02,1.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,3.100000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.310000000000000000e+02,5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.600000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,5.400000000000000000e+01,2.130000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,8.000000000000000000e+00
1.540000000000000000e+02,4.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,3.330000000000000000e+02,1.560000000000000000e+02,2.200000000000000000e+01,3.200000000000000000e+01,6.100000000000000000e+01,2.000000000000000000e+00,1.600000000000000000e+01,2.560000000000000000e+02,1.000000000000000000e+00,1.480000000000000000e+02,3.275000000000000000e+03,3.200000000000000000e+01,4.490000000000000000e+02,1.000000000000000000e+01,7.830000000000000000e+02,2.140000000000000000e+02,8.032000000000000000e+03,9.600000000000000000e+01,4.500000000000000000e+01,7.298000000000000000e+03,9.064000000000000000e+03,5.420000000000000000e+02,1.780000000000000000e+02,6.320000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,5.500000000000000000e+02,4.300000000000000000e+01,9.570000000000000000e+02,8.690000000000000000e+02,1.082000000000000000e+03,3.360000000000000000e+02,1.600000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,2.010000000000000000e+02,2.640000000000000000e+02,2.500000000000000000e+02,6.300000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.850000000000000000e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,2.010000000000000000e+02,6.000000000000000000e+00,7.600000000000000000e+01,0.000000000000000000e+00,2.900000000000000000e+01,6.900000000000000000e+01,3.320000000000000000e+02,1.500000000000000000e+01,1.500000000000000000e+01,1.690000000000000000e+02,1.073000000000000000e+03,2.600000000000000000e+01,6.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.260000000000000000e+02,8.400000000000000000e+01
2.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.270000000000000000e+02,5.200000000000000000e+02,1.160000000000000000e+02,4.080000000000000000e+02,6.807000000000000000e+03,2.000000000000000000e+00,9.140000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+01,3.400000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.950400000000000000e+04,5.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,3.502000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,8.297000000000000000e+03,3.700000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.700000000000000000e+01,3.000000000000000000e+00,1.230000000000000000e+02,5.000000000000000000e+00,4.400000000000000000e+01,1.000000000000000000e+01,4.100000000000000000e+01,2.400000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,2.500000000000000000e+01,2.800000000000000000e+01,1.200000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.768000000000000000e+03,2.000000000000000000e+00,5.960000000000000000e+02,1.200000000000000000e+01,1.400000000000000000e+01,2.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+00,1.530000000000000000e+02,6.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.190000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.087000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+01,1.276000000000000000e+03,4.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.040000000000000000e+02,5.000000000000000000e+00,2.500000000000000000e+01,3.270000000000000000e+02,1.768000000000000000e+03,0.000000000000000000e+00,1.093000000000000000e+03,1.278900000000000000e+04,2.870000000000000000e+02,9.731000000000000000e+03,1.200000000000000000e+01,6.728000000000000000e+03,1.700000000000000000e+01,1.470000000000000000e+03,2.091000000000000000e+03,6.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.471000000000000000e+03,2.300000000000000000e+01,1.500000000000000000e+01,3.700000000000000000e+01,5.890000000000000000e+02,2.000000000000000000e+00,1.700000000000000000e+01,1.700000000000000000e+01,1.261000000000000000e+03,5.320000000000000000e+02,5.500000000000000000e+01,0.000000000000000000e+00,1.739000000000000000e+03,8.000000000000000000e+00,2.260000000000000000e+02,1.700000000000000000e+01,2.830000000000000000e+02,2.000000000000000000e+01,2.810000000000000000e+02,7.100000000000000000e+01,1.677000000000000000e+03,5.010000000000000000e+02,1.000000000000000000e+00,2.600000000000000000e+01,3.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,3.700000000000000000e+01,6.300000000000000000e+01,1.500000000000000000e+02,6.300000000000000000e+01,2.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00,4.900000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,4.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,1.430000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.380000000000000000e+02,2.300000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,6.000000000000000000e+00
3.752000000000000000e+03,8.000000000000000000e+00,3.330000000000000000e+02,5.200000000000000000e+02,2.000000000000000000e+00,1.093000000000000000e+03,0.000000000000000000e+00,2.274000000000000000e+03,4.980000000000000000e+02,1.307700000000000000e+04,6.000000000000000000e+00,9.800000000000000000e+01,5.000000000000000000e+00,3.740000000000000000e+03,3.100000000000000000e+01,3.200000000000000000e+01,9.500000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+01,4.150000000000000000e+02,7.730000000000000000e+02,7.800000000000000000e+01,8.340000000000000000e+02,3.136000000000000000e+03,3.000000000000000000e+00,1.150000000000000000e+02,1.250000000000000000e+02,1.613400000000000000e+04,9.160000000000000000e+02,8.592000000000000000e+03,1.000000000000000000e+00,1.100000000000000000e+01,4.300000000000000000e+01,2.070000000000000000e+02,4.500000000000000000e+01,6.580000000000000000e+02,1.000000000000000000e+02,2.830000000000000000e+02,8.700000000000000000e+01,5.900000000000000000e+01,6.200000000000000000e+01,1.000000000000000000e+00,6.900000000000000000e+01,1.200000000000000000e+01,8.700000000000000000e+01,1.700000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,4.800000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,4.100000000000000000e+01,7.300000000000000000e+01,1.430000000000000000e+02,3.680000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00,1.080000000000000000e+02,1.300000000000000000e+01,3.500000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.700000000000000000e+01,1.800000000000000000e+01,4.800000000000000000e+01,4.500000000000000000e+01,2.900000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,3.100000000000000000e+01,2.500000000000000000e+02,8.700000000000000000e+01,5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.700000000000000000e+01,3.000000000000000000e+01
1.800000000000000000e+03,7.000000000000000000e+00,1.560000000000000000e+02,1.160000000000000000e+02,5.960000000000000000e+02,1.278900000000000000e+04,2.274000000000000000e+03,0.000000000000000000e+00,1.780000000000000000e+02,3.704000000000000000e+03,4.400000000000000000e+01,4.700000000000000000e+02,1.600000000000000000e+01,1.387900000000000000e+04,2.590000000000000000e+02,1.400000000000000000e+01,1.390000000000000000e+02,1.100000000000000000e+01,6.400000000000000000e+01,3.320000000000000000e+02,2.430000000000000000e+02,4.100000000000000000e+01,3.530000000000000000e+02,6.340000000000000000e+02,1.100000000000000000e+01,1.250000000000000000e+02,9.100000000000000000e+01,9.760000000000000000e+02,1.876000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,1.274000000000000000e+03,4.200000000000000000e+01,4.580000000000000000e+02,3.100000000000000000e+01,5.620000000000000000e+02,6.500000000000000000e+01,5.170000000000000000e+02,1.390000000000000000e+02,2.520000000000000000e+02,5.360000000000000000e+02,3.000000000000000000e+00,5.800000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00,3.100000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,4.600000000000000000e+01,6.400000000000000000e+01,1.380000000000000000e+02,3.600000000000000000e+01,3.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,6.700000000000000000e+01,2.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,1.400000000000000000e+01,2.600000000000000000e+01,2.000000000000000000e+01,1.760000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00,1.900000000000000000e+01,1.640000000000000000e+02,5.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+01,2.700000000000000000e+01
5.400000000000000000e+01,2.380000000000000000e+02,2.200000000000000000e+01,4.080000000000000000e+02,1.200000000000000000e+01,2.870000000000000000e+02,4.980000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00,3.460000000000000000e+02,5.000000000000000000e+00,9.150000000000000000e+02,3.000000000000000000e+00,1.500000000000000000e+02,9.310000000000000000e+02,1.050000000000000000e+02,1.900000000000000000e+01,2.000000000000000000e+00,1.200000000000000000e+01,7.110000000000000000e+02,7.800000000000000000e+01,2.524000000000000000e+03,6.800000000000000000e+01,9.248000000000000000e+03,1.900000000000000000e+01,3.300000000000000000e+01,2.110000000000000000e+02,7.910000000000000000e+02,1.550000000000000000e+02,2.640000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,3.900000000000000000e+01,7.500000000000000000e+01,1.300000000000000000e+01,2.420000000000000000e+02,3.800000000000000000e+01,8.500000000000000000e+01,2.700000000000000000e+01,1.272000000000000000e+03,2.800000000000000000e+01,0.000000000000000000e+00,6.800000000000000000e+01,5.000000000000000000e+00,3.600000000000000000e+01,1.200000000000000000e+01,1.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,9.500000000000000000e+01,6.600000000000000000e+01,5.340000000000000000e+02,1.140000000000000000e+02,1.000000000000000000e+00,6.400000000000000000e+01,1.000000000000000000e+00,9.400000000000000000e+01,7.000000000000000000e+00,5.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.300000000000000000e+01,2.000000000000000000e+01,1.640000000000000000e+02,4.600000000000000000e+01,3.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.570000000000000000e+02,3.800000000000000000e+01,3.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,1.500000000000000000e+01
3.240000000000000000e+02,1.000000000000000000e+00,3.200000000000000000e+01,6.807000000000000000e+03,1.400000000000000000e+01,9.731000000000000000e+03,1.307700000000000000e+04,3.704000000000000000e+03,3.460000000000000000e+02,0.000000000000000000e+00,1.300000000000000000e+01,3.452000000000000000e+03,1.100000000000000000e+01,2.047000000000000000e+03,4.800000000000000000e+01,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.788400000000000000e+04,4.900000000000000000e+01,1.200000000000000000e+01,5.400000000000000000e+01,5.230000000000000000e+02,1.000000000000000000e+00,1.600000000000000000e+01,1.300000000000000000e+01,8.273000000000000000e+03,3.270000000000000000e+02,9.000000000000000000e+01,2.000000000000000000e+00,4.300000000000000000e+01,1.600000000000000000e+01,2.140000000000000000e+02,3.700000000000000000e+01,7.060000000000000000e+02,3.100000000000000000e+01,2.550000000000000000e+02,4.800000000000000000e+01,9.100000000000000000e+01,1.410000000000000000e+02,1.000000000000000000e+00,3.800000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,2.000000000000000000e+00,1.800000000000000000e+01,3.900000000000000000e+01,6.100000000000000000e+01,2.250000000000000000e+02,6.900000000000000000e+01,0.000000000000000000e+00,4.900000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.160000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.180000000000000000e+02,2.800000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.300000000000000000e+01
