node,alpha,func_vals
Temporalpole,0.727725743177325,3.2600593207995594
Entorhinal,0.22772574317732497,3.3633499810513516
Middletemporal,0.977725743177325,10.84612332557979
Amygdala,0.47772574317732497,2.5419675565932547
Amygdala,0.10272574317732497,3.237683155929397
Middletemporal,0.602725743177325,2.6588572568967845
Inferiortemporal,0.852725743177325,3.5570654040616354
Temporalpole,0.35272574317732497,2.6762392025438038
Temporalpole,0.04022574317732497,4.843747822460599
Inferiortemporal,0.540225743177325,2.5595184449977726
Middletemporal,0.790225743177325,3.2159299230234435
Amygdala,0.29022574317732497,2.6290186850344326
Amygdala,0.915225743177325,4.196681168293563
Middletemporal,0.41522574317732497,2.7835278863240096
Entorhinal,0.16522574317732497,3.736308772374699
Temporalpole,0.665225743177325,2.9617728419401006
Temporalpole,0.19647574317732497,3.415818451360236
Inferiortemporal,0.696475743177325,2.7902861266534527
Middletemporal,0.946475743177325,4.485541012821411
Amygdala,0.44647574317732497,2.5126989317234716
Entorhinal,0.821475743177325,3.6466665573421535
Temporalpole,0.32147574317732497,2.7815325025050432
Middletemporal,0.07147574317732497,3.7413099757560424
Amygdala,0.571475743177325,2.7482906750772473
Temporalpole,0.883975743177325,3.810199443494858
Inferiortemporal,0.38397574317732497,2.655895425630673
Middletemporal,0.13397574317732497,3.482067806116857
Amygdala,0.633975743177325,2.978729295740807
Amygdala,0.008975743177324969,4.025606420309827
Middletemporal,0.508975743177325,2.6675462903951632
Entorhinal,0.758975743177325,3.372952620316064
Temporalpole,0.25897574317732497,3.0542585427970903
Temporalpole,0.993350743177325,14.390442783477393
Entorhinal,0.49335074317732497,2.5864250551596384
Middletemporal,0.743350743177325,2.9923788368614677
Amygdala,0.24335074317732497,2.7306791525976815
Amygdala,0.868350743177325,3.797192851363787
Middletemporal,0.36835074317732497,2.867915001323679
Inferiortemporal,0.11835074317732497,3.08064726443121
Temporalpole,0.618350743177325,2.762735097287476
Amygdala,0.805850743177325,3.6600868473399415
Middletemporal,0.30585074317732497,2.99969892475384
Temporalpole,0.05585074317732497,4.651242580369758
Entorhinal,0.555850743177325,2.617054647229842
Amygdala,0.18085074317732497,2.918307534397325
Middletemporal,0.680850743177325,2.7812326236023304
Inferiortemporal,0.930850743177325,3.8266005761107067
Temporalpole,0.43085074317732497,2.510097697490083
Temporalpole,0.962100743177325,13.354461727364697
Entorhinal,0.46210074317732497,2.6099959311026
Middletemporal,0.21210074317732497,3.235125274979695
Amygdala,0.712100743177325,3.3152589128293775
Amygdala,0.08710074317732497,3.315260262663166
Middletemporal,0.587100743177325,2.6495827160912673
Inferiortemporal,0.837100743177325,3.470490189061667
