node,alpha,func_vals
Temporalpole,0.727725743177325,3.3339450756397717
Cerebellum_Cortex,0.22772574317732497,5.502605995117334
Inferiorparietal,0.977725743177325,9.904835631458404
Putamen,0.47772574317732497,5.911184210348918
Rostralmiddlefrontal,0.10272574317732497,13.510566174080068
Superiorfrontal,0.602725743177325,8.756448684940484
Middletemporal,0.852725743177325,3.619640727702855
Rostralanteriorcingulate,0.35272574317732497,11.971167681748577
Supramarginal,0.04022574317732497,9.66098775232177
Posteriorcingulate,0.540225743177325,5.258052722748091
Parstriangularis,0.790225743177325,4.6103967618207236
Paracentral,0.29022574317732497,9.427220662099394
Precentral,0.915225743177325,3.8714894126954023
Parahippocampal,0.41522574317732497,2.959610099605456
Parsorbitalis,0.16522574317732497,13.48174842462444
Medialorbitofrontal,0.665225743177325,6.767553320166613
Inferiortemporal,0.19647574317732497,2.546200799234608
Amygdala,0.696475743177325,3.46603680195113
Parsopercularis,0.946475743177325,7.143297079730976
Transversetemporal,0.44647574317732497,3.1841606455606986
Precuneus,0.821475743177325,3.545458061332168
Entorhinal,0.32147574317732497,2.622477725961245
Lateraloccipital,0.07147574317732497,5.913959638986537
Postcentral,0.571475743177325,5.214135833317655
Caudate,0.883975743177325,3.911455926069989
Caudalmiddlefrontal,0.38397574317732497,10.33087885187414
Superiortemporal,0.13397574317732497,4.450143946294963
Pallidum,0.633975743177325,4.6709136962458855
Frontalpole,0.008975743177324969,15.75751340512251
Superiorparietal,0.508975743177325,4.343849568170817
Accumbens_area,0.758975743177325,4.278585591022222
Caudalanteriorcingulate,0.25897574317732497,11.784376130349578
Medialorbitofrontal,0.993350743177325,13.83927203607741
Accumbens_area,0.49335074317732497,7.037346608978582
Superiorparietal,0.743350743177325,3.3370001023859177
Lateralorbitofrontal,0.24335074317732497,13.215705874343413
Thalamus_Proper,0.868350743177325,3.9223565490726546
Parstriangularis,0.36835074317732497,11.45825196800261
Caudalmiddlefrontal,0.11835074317732497,13.158410692491907
Hippocampus,0.618350743177325,2.746713590829465
Postcentral,0.805850743177325,4.005401990077625
Cuneus,0.30585074317732497,5.726744157507715
Entorhinal,0.05585074317732497,4.370363103421255
Cerebellum_Cortex,0.555850743177325,4.716865492787565
Rostralmiddlefrontal,0.18085074317732497,13.256018772521463
Lingual,0.680850743177325,3.04533606612087
Middletemporal,0.930850743177325,3.830139370009029
Inferiortemporal,0.43085074317732497,2.300483063266458
Insula,0.962100743177325,8.589722020559448
Fusiform,0.46210074317732497,2.7724429292153636
Parsopercularis,0.21210074317732497,11.894375838398407
Precentral,0.712100743177325,5.245968630183901
Paracentral,0.08710074317732497,13.33255537511298
Pericalcarine,0.587100743177325,3.6539384620514865
Lateraloccipital,0.837100743177325,3.343657670184915
Supramarginal,0.33710074317732497,5.200627369880399
Caudate,0.14960074317732497,10.713433644213563
Isthmuscingulate,0.649600743177325,3.2761213349131872
Superiorfrontal,0.899600743177325,4.000248786265785
Pallidum,0.39960074317732497,5.6479069646178015
Frontalpole,0.774600743177325,4.524130541269431
Inferiorparietal,0.27460074317732497,3.7685948241399614
Bankssts,0.02460074317732497,6.048586465920469
Temporalpole,0.524600743177325,2.424237167603945
Caudalanteriorcingulate,0.12616324317732497,13.37971996839495
Bankssts,0.626163243177325,2.860858839243004
Superiorparietal,0.876163243177325,3.6423573942693386
Frontalpole,0.37616324317732497,11.76289159669171
Pallidum,0.751163243177325,4.184501541365818
Superiortemporal,0.25116324317732497,3.794332464814406
Isthmuscingulate,0.0011632431773249685,7.694511252155738
Caudate,0.501163243177325,7.447295249229963
Supramarginal,0.938663243177325,3.8513906029430727
Lateraloccipital,0.43866324317732497,3.8765624047054654
Pericalcarine,0.18866324317732497,6.24734960480581
Precuneus,0.688663243177325,3.431233599286249
Transversetemporal,0.06366324317732497,5.964883123819779
Parsopercularis,0.563663243177325,7.2891291506083595
Fusiform,0.813663243177325,3.3476270620800497
Insula,0.31366324317732497,6.076982970683385
Rostralanteriorcingulate,0.844913243177325,4.0386445140344085
Middletemporal,0.34491324317732497,2.645635213713386
Lingual,0.09491324317732497,6.384248208627985
Rostralmiddlefrontal,0.594913243177325,9.349974607534339
Cerebellum_Cortex,0.21991324317732497,5.526791326897555
Entorhinal,0.719913243177325,3.280759597999696
Cuneus,0.969913243177325,10.014770549182487
Putamen,0.46991324317732497,5.950730043125055
Hippocampus,0.03241324317732497,4.642216422136634
Posteriorcingulate,0.532413243177325,5.3208975493196675
Parstriangularis,0.782413243177325,4.700649170332898
Thalamus_Proper,0.28241324317732497,5.997161555495103
Lateralorbitofrontal,0.907413243177325,3.879985877419157
Parahippocampal,0.40741324317732497,2.9826465081352027
Parsorbitalis,0.15741324317732497,13.532652198503614
Medialorbitofrontal,0.657413243177325,6.910531035673842
Caudalanteriorcingulate,0.860538243177325,3.9291113680091323
Accumbens_area,0.36053824317732497,8.62605168956721
Superiorparietal,0.11053824317732497,8.276865479610723
Lateralorbitofrontal,0.610538243177325,7.885674496684209
Thalamus_Proper,0.985538243177325,12.212423805910804
Superiortemporal,0.48553824317732497,2.8694508319418275
Caudalmiddlefrontal,0.735538243177325,5.139637771783005
Hippocampus,0.23553824317732497,3.2736158375469144
Postcentral,0.17303824317732497,9.925973177262602
Cuneus,0.673038243177325,3.2272064841825334
Entorhinal,0.923038243177325,6.728917260301569
Precuneus,0.42303824317732497,4.733737000451613
Transversetemporal,0.798038243177325,3.7434668731163225
Lingual,0.29803824317732497,4.934537657628877
Amygdala,0.04803824317732497,3.918224285453542
Inferiortemporal,0.548038243177325,2.346513920620095
