node,alpha,func_vals
Amygdala,0.727725743177325,3.5578232874498537
Parsopercularis,0.22772574317732497,11.609643031050428
Hippocampus,0.977725743177325,12.541192617633323
Medialorbitofrontal,0.47772574317732497,10.05405909887241
Postcentral,0.10272574317732497,11.287829678088528
Putamen,0.602725743177325,5.293126580973624
Paracentral,0.852725743177325,3.9280568693488274
Precuneus,0.35272574317732497,5.336504092970151
Lateraloccipital,0.04022574317732497,6.229184140991101
Transversetemporal,0.540225743177325,3.131979832627312
Superiorparietal,0.790225743177325,3.3781120587176
Rostralanteriorcingulate,0.29022574317732497,12.790593011936622
Pallidum,0.915225743177325,4.17589957676795
Parstriangularis,0.41522574317732497,10.605404513196554
Fusiform,0.16522574317732497,3.85427246350907
Caudate,0.665225743177325,5.638019552275666
Rostralmiddlefrontal,0.19647574317732497,13.164976864191463
Entorhinal,0.696475743177325,3.1436899120246466
Superiortemporal,0.946475743177325,4.890951948628631
Middletemporal,0.44647574317732497,2.370816033924865
Caudalanteriorcingulate,0.821475743177325,4.085728227379416
Lingual,0.32147574317732497,4.760722164519209
Parahippocampal,0.07147574317732497,5.056778377300236
Cerebellum_Cortex,0.571475743177325,4.7163996211102255
Frontalpole,0.883975743177325,3.8707817933188124
Isthmuscingulate,0.38397574317732497,3.967237255146949
Insula,0.13397574317732497,7.593996681954094
Inferiorparietal,0.633975743177325,3.029928388252261
Precentral,0.008975743177324969,15.390560483905809
Posteriorcingulate,0.508975743177325,5.6295259426041815
Parsorbitalis,0.758975743177325,4.835557028212643
Pericalcarine,0.25897574317732497,5.762761552275847
Caudate,0.993350743177325,13.730942035275882
Parsorbitalis,0.49335074317732497,9.448893317188665
Posteriorcingulate,0.743350743177325,4.151614384819955
Thalamus_Proper,0.24335074317732497,6.393612104355159
Lateralorbitofrontal,0.868350743177325,4.0262613362444215
Superiorparietal,0.36835074317732497,5.43257533583516
Isthmuscingulate,0.11835074317732497,5.908218859583785
Caudalmiddlefrontal,0.618350743177325,6.846395212362506
Cerebellum_Cortex,0.805850743177325,4.076831561364083
Temporalpole,0.30585074317732497,2.5791143216486367
Lingual,0.05585074317732497,6.717090769173401
Parsopercularis,0.555850743177325,7.325934205743048
Postcentral,0.18085074317732497,9.851382556095615
Supramarginal,0.680850743177325,3.5737818500641776
Paracentral,0.930850743177325,3.8503609702093176
Rostralmiddlefrontal,0.43085074317732497,12.15974085601631
Accumbens_area,0.962100743177325,14.038494637743309
Cuneus,0.46210074317732497,4.487850648209052
Superiortemporal,0.21210074317732497,3.932032358394661
Pallidum,0.712100743177325,4.340339062911114
Rostralanteriorcingulate,0.08710074317732497,14.753078159621515
Inferiortemporal,0.587100743177325,2.3621351658565746
Parahippocampal,0.837100743177325,3.6850691175615053
Lateraloccipital,0.33710074317732497,4.304174639170151
Frontalpole,0.14960074317732497,14.516407527558863
Superiorfrontal,0.649600743177325,7.854875670612374
Putamen,0.899600743177325,3.874560042989962
Inferiorparietal,0.39960074317732497,3.3363725697158326
Precentral,0.774600743177325,4.664194130606316
Hippocampus,0.27460074317732497,3.012198207473408
Bankssts,0.02460074317732497,6.0068129678934845
Amygdala,0.524600743177325,2.795464370591106
Pericalcarine,0.12616324317732497,6.665455019880953
Bankssts,0.626163243177325,2.8562177392316586
Posteriorcingulate,0.876163243177325,3.8583953978103183
Precentral,0.37616324317732497,9.260751789139961
Inferiorparietal,0.751163243177325,3.2175090475159114
Insula,0.25116324317732497,6.640897226648823
Superiorfrontal,0.0011632431773249685,14.660295724380175
Frontalpole,0.501163243177325,9.202244928613101
Lateraloccipital,0.938663243177325,3.827281171671663
Parahippocampal,0.43866324317732497,2.8278130113853788
Inferiortemporal,0.18866324317732497,2.522304987332873
Caudalanteriorcingulate,0.688663243177325,5.276290842542028
Middletemporal,0.06366324317732497,3.356315339898649
Superiortemporal,0.563663243177325,2.74779776548679
Cuneus,0.813663243177325,3.328076096840194
Accumbens_area,0.31366324317732497,9.001714129573976
Precuneus,0.844913243177325,3.635904788687245
Paracentral,0.34491324317732497,8.614371581374444
Supramarginal,0.09491324317732497,8.393955123041033
Postcentral,0.594913243177325,5.055000152515904
Parsopercularis,0.21991324317732497,11.695084194582764
Lingual,0.719913243177325,3.0296093370336528
Temporalpole,0.969913243177325,13.539782137743133
Medialorbitofrontal,0.46991324317732497,10.18915812798343
Caudalmiddlefrontal,0.03241324317732497,14.124399422838264
Transversetemporal,0.532413243177325,3.1301647812607705
Superiorparietal,0.782413243177325,3.366702945695384
Lateralorbitofrontal,0.28241324317732497,12.700569341528423
Thalamus_Proper,0.907413243177325,3.85725669237411
Parstriangularis,0.40741324317732497,10.720708307362608
Fusiform,0.15741324317732497,3.8977358874236794
Caudate,0.657413243177325,5.725159955877214
Pericalcarine,0.860538243177325,3.4953694333217467
Parsorbitalis,0.36053824317732497,11.685477512178737
Posteriorcingulate,0.11053824317732497,11.48121286868885
Thalamus_Proper,0.610538243177325,4.9553042143308295
Lateralorbitofrontal,0.985538243177325,12.951404570607568
Insula,0.48553824317732497,5.239650599898539
Isthmuscingulate,0.735538243177325,3.4456803138587944
Caudalmiddlefrontal,0.23553824317732497,11.871444622308623
Cerebellum_Cortex,0.17303824317732497,5.819066900425095
Temporalpole,0.673038243177325,3.032146591716234
Lingual,0.923038243177325,3.821513305694853
Caudalanteriorcingulate,0.42303824317732497,9.36975797868006
Middletemporal,0.798038243177325,3.326713361737408
Supramarginal,0.29803824317732497,5.5427706698194985
Entorhinal,0.04803824317732497,4.49091824276222
Rostralmiddlefrontal,0.548038243177325,10.237769209341712
