seed,SSE,r
Amygdala,2.9830709394085875,0.49771953670438474
Hippocampus,3.0885312949242434,0.5172006488700569
Parsorbitalis,11.963735639607263,-0.47786912272377585
Superiortemporal,3.8692271437937893,0.47439598501770747
Parahippocampal,3.1441808433172804,0.4918851407384156
Fusiform,4.008314595037026,0.6346210535802603
Caudalanteriorcingulate,11.537917565661939,-0.4956793689101836
Middletemporal,3.0082666192556546,0.5937019263435611
Accumbens_area,10.86636716294584,-0.4333536109259672
Medialorbitofrontal,12.861235623883998,-0.46083250693731287
Rostralmiddlefrontal,13.656399983099304,-0.49114340435370046
Frontalpole,10.985159505731627,-0.4639858665487395
Supramarginal,6.137597341696137,0.04376194393313456
Precuneus,5.880666897675001,0.17530320651521458
Superiorfrontal,14.065496878123383,-0.45552383258152457
Posteriorcingulate,7.878273991995813,-0.37029865056553546
Pallidum,6.369767073365029,-0.4779160327801796
Lateraloccipital,4.868629846465553,0.4348070926436484
Caudate,10.10802432863987,-0.5380608692459679
Superiorparietal,6.5049685112323195,0.14301091536076613
Cerebellum_Cortex,5.160843137741983,-0.5026173695787792
Pericalcarine,4.532612752028816,0.3838412624033979
Putamen,8.363421135286263,-0.46588135206773207
Entorhinal,2.9904567716737445,0.531642465132998
Paracentral,10.777939698075496,-0.5626664908050356
Postcentral,9.427848375626434,-0.4453709033025117
Thalamus_Proper,6.859867440076621,-0.47597954197474507
Cuneus,4.596911279797581,0.3714323282105277
Lateralorbitofrontal,13.245676044405778,-0.478953763540284
Inferiortemporal,2.8257753538385066,0.6547384706832353
Parstriangularis,13.430441202858939,-0.29799645158127613
Precentral,12.65449017942858,-0.54571143146576
Lingual,4.6442180482056745,0.43090462053701817
Rostralanteriorcingulate,11.914902420936654,-0.4611577254169361
Inferiorparietal,4.2007373048822085,0.44141565488673834
Caudalmiddlefrontal,11.904502757686476,-0.460165690604352
Bankssts,3.6369956879085437,0.5160675010481371
Parsopercularis,12.300063169083915,-0.42794909277763377
Insula,7.703553097512412,-0.2932445944598005
Isthmuscingulate,4.568959439034803,0.293607429296889
Temporalpole,2.9119742325628577,0.5578809801187938
Transversetemporal,3.591717522110011,0.4080721094458927
