seed,SSE,r
Isthmuscingulate,4.9645963036745355,0.22961518940726974
Putamen,8.13743624632684,-0.35708664517577465
Parstriangularis,12.390638154721293,-0.4162000753440368
Rostralanteriorcingulate,11.649581998350087,-0.49161407470287205
Hippocampus,2.8682576103537354,0.5584380275700053
Pallidum,6.308925953560136,-0.34194500384582505
Amygdala,2.8851738952770436,0.5311185809294252
Temporalpole,2.6590299603732146,0.6315373820708915
Supramarginal,5.471994206696351,0.13606733233221127
Insula,7.621332371460443,-0.30602713849888197
Medialorbitofrontal,11.019739476280572,-0.47073815193202984
Rostralmiddlefrontal,13.53560938978412,-0.2943611206599154
Precentral,12.25777406531454,-0.5623092737215181
Inferiortemporal,2.5958602414374985,0.6872811869901616
Lateralorbitofrontal,11.57984035602769,-0.4679187359261175
Frontalpole,12.075675452945331,-0.45968368483568356
Caudate,10.181397790399023,-0.5091519834629699
Cerebellum_Cortex,4.479614745232521,-0.5536037402137953
Lateraloccipital,4.926006697463479,0.4674974730201584
Middletemporal,2.534545958101245,0.6767139475053008
Pericalcarine,4.650285761982464,0.40270438262114544
Superiorfrontal,14.040038624897193,-0.4755554685018064
Inferiorparietal,3.675675603310587,0.5298890489949357
Entorhinal,2.809401146852228,0.62745054041793
Superiorparietal,6.694005644157399,0.18166591855446443
Parsorbitalis,12.725143746496116,-0.3355642896972211
Parsopercularis,11.601339715923846,-0.45082147585999205
Thalamus_Proper,6.186932777313703,-0.544945428102106
Postcentral,9.231316015024662,-0.4553647549849827
Caudalmiddlefrontal,12.200152047163959,-0.45451583549924107
Bankssts,2.860063653159558,0.6074816591376805
Fusiform,3.3905483994627623,0.628088392265967
Parahippocampal,3.1654209749186726,0.5284777036294218
Precuneus,5.804093448310659,0.14778544341823893
Paracentral,10.313093638798458,-0.5559231264155392
Lingual,4.476468361154676,0.4271722181128951
Posteriorcingulate,8.381036655584596,-0.41733679114093275
Transversetemporal,3.617261651037492,0.3730157334067955
Caudalanteriorcingulate,12.00123113895762,-0.522642891926521
Cuneus,4.777063904720062,0.37083406154318643
Superiortemporal,3.422868474216596,0.49386646846070203
Accumbens_area,10.583703439149458,-0.4222943388256906
