seed,SSE,r
Frontalpole,12.065145084261879,-0.4384488454288871
Fusiform,3.741566499173768,0.6390708458731805
Parsopercularis,11.66101232207683,-0.44180524591835696
Bankssts,3.7721501655576697,0.5068018172386756
Superiortemporal,3.6548593453808564,0.4740349462817646
Insula,7.15146761400127,-0.2783333138536444
Parstriangularis,12.534801451969791,-0.46032800391440176
Caudate,10.450754141870327,-0.4998128688034545
Lateralorbitofrontal,12.096127197771004,-0.4594348668679099
Paracentral,9.891747090510487,-0.5433965535377993
Precuneus,5.84241293582986,0.15026928525727618
Postcentral,8.651527885570294,-0.39391071742197126
Amygdala,3.755973947793667,0.3381618402107332
Inferiorparietal,4.007494921072469,0.46850272852223
Superiorparietal,6.317072222471402,0.17788039999943875
Hippocampus,2.941981820074785,0.5361615812372141
Isthmuscingulate,4.3244942764328025,0.2991011514595436
Medialorbitofrontal,11.061550910759403,-0.4513160706799074
Superiorfrontal,13.913241773165204,-0.4675351154520767
Middletemporal,3.1583926089098258,0.611520754245565
Caudalmiddlefrontal,12.330244887510116,-0.44151529264159484
Accumbens_area,10.202245987919936,-0.4374056093964279
Transversetemporal,3.712988691482815,0.38617921702796815
Cerebellum_Cortex,4.790228482249664,-0.5361423330313438
Caudalanteriorcingulate,11.865189568216797,-0.5093707897177653
Parsorbitalis,12.20492171505744,-0.41259423399865636
Temporalpole,2.819071879733367,0.596394729751911
Lingual,4.661944588528111,0.4213080937877671
Inferiortemporal,2.7302971784657117,0.6889161936222098
Lateraloccipital,4.991411446409326,0.43519019963867484
Thalamus_Proper,7.014968933024661,-0.5507096319940864
Precentral,12.03398499781207,-0.550915270783525
Entorhinal,2.7385837153995745,0.5768726459155556
Pericalcarine,4.487290553423925,0.3944059338055814
Rostralmiddlefrontal,13.527804866609369,-0.2839101651550101
Parahippocampal,3.1940971391210624,0.5344741522385706
Supramarginal,5.987346595780684,0.13888759961209252
Posteriorcingulate,7.916017137388432,-0.4139393677521325
Pallidum,7.384870535521347,-0.4875098594712883
Putamen,7.846929060409746,-0.46500535433423995
Rostralanteriorcingulate,11.355906118270596,-0.4662115389660292
Cuneus,4.568856640599258,0.3777438500616044
