seed,SSE,r
Cuneus,5.367490391504234,0.36628734941854857
Amygdala,2.990944332096883,0.49911115058441796
Putamen,8.34909444388171,-0.4284576714673949
Rostralanteriorcingulate,12.95240211098097,-0.44207510003055717
Lateraloccipital,4.781898050854436,0.44210310744884274
Transversetemporal,3.882004252372054,0.34197370931575916
Parsopercularis,12.204366024761379,-0.4295861074074133
Paracentral,10.34756895894718,-0.5607066931592372
Parstriangularis,12.77369413294009,-0.43191939347690317
Temporalpole,2.936767910106933,0.6171379731007922
Superiorparietal,6.315210165035277,0.26414502516141664
Supramarginal,6.235867994865876,0.11869932315594509
Precentral,12.429344077134788,-0.5569579704648839
Superiorfrontal,14.044560779633567,-0.45560494305726706
Hippocampus,2.8949156295815457,0.5154065310028024
Precuneus,5.960406365664047,0.2041362302727368
Caudalanteriorcingulate,11.612121438771831,-0.5018191561207793
Entorhinal,2.8609920323154485,0.545211825097795
Caudate,9.799686493325563,-0.4996438997615245
Caudalmiddlefrontal,12.378073721524741,-0.45719755180606103
Parsorbitalis,12.658551428088202,-0.47830880027797645
Superiortemporal,3.923841740586136,0.4510680604237251
Inferiorparietal,4.285931871166147,0.48770566029710705
Pallidum,7.745527473117513,-0.4820893217381814
Cerebellum_Cortex,4.715060753566789,-0.48728373255685725
Middletemporal,2.8712742668572915,0.6380892600540601
Insula,7.451767059210443,-0.2662484616157936
Pericalcarine,4.691005810677096,0.40514782105884073
Postcentral,9.097593678399903,-0.4456563303184838
Lateralorbitofrontal,12.38189792133849,-0.46205673494108507
Rostralmiddlefrontal,13.677974176338177,-0.28022556194536924
Thalamus_Proper,5.703199376381608,-0.489450630541687
Medialorbitofrontal,10.904859700113985,-0.44985519699973703
Bankssts,3.4553051419250633,0.5063874597963844
Frontalpole,9.816318394357193,-0.42831553864187166
Accumbens_area,10.77978938157868,-0.4066821828559683
Lingual,4.556515887004871,0.4325663132053411
Parahippocampal,2.941030383719872,0.5218127951627117
Inferiortemporal,2.810958725707457,0.7142557550489012
Fusiform,3.724454469901878,0.6256536343955458
Isthmuscingulate,4.460737505056334,0.3800830428232544
Posteriorcingulate,8.68426654158161,-0.44187807865066653
