seed,SSE,r
Amygdala,2.6318254934424163,0.5701999830180466
Hippocampus,2.895381396046644,0.548503281068806
Parsorbitalis,11.76235618135159,-0.38855645826375235
Superiortemporal,3.5234702562671254,0.46202943292300314
Parahippocampal,3.0664274029704637,0.5446144936655565
Fusiform,3.5401364632546635,0.647064713213958
Caudalanteriorcingulate,10.638211883604066,-0.4806621511975622
Middletemporal,2.995972544887618,0.6506375675763798
Accumbens_area,10.375673564843165,-0.38573060482971017
Medialorbitofrontal,11.225750617791293,-0.4277550048250127
Rostralmiddlefrontal,13.157454924544075,-0.2950712819586452
Frontalpole,10.197294499888825,-0.43339899963431194
Supramarginal,5.516794088229583,0.15616772551809308
Precuneus,5.998188063599045,0.148241503998424
Superiorfrontal,13.541580424136846,-0.49194245789102553
Posteriorcingulate,7.831266193231991,-0.375259723720353
Pallidum,5.710500114162112,-0.15046282269370947
Lateraloccipital,4.807767608710103,0.41168748173503167
Caudate,9.395702687773273,-0.4945944688354828
Superiorparietal,7.001337040096951,0.1576962441795813
Cerebellum_Cortex,4.323840177803309,-0.4661827767515126
Pericalcarine,5.320933601163394,0.34527356202625525
Putamen,6.593478288291996,-0.34090951393306046
Entorhinal,2.9465779548583475,0.5392620173757859
Paracentral,10.106478050369454,-0.5365464762260315
Postcentral,8.866755986252253,-0.37596595416324874
Thalamus_Proper,5.633474351244143,-0.4561237081815405
Cuneus,5.095226572769108,0.32847423532402165
Lateralorbitofrontal,11.802729115256087,-0.4326314203701605
Inferiortemporal,2.598840171994062,0.7067047881623642
Parstriangularis,11.88811660137425,-0.39314009967946933
Precentral,11.813332730613022,-0.5299091114092469
Lingual,5.114914664346383,0.3773388143497769
Rostralanteriorcingulate,11.100193682338258,-0.4396067003441982
Inferiorparietal,3.836378714293303,0.49428701580225176
Caudalmiddlefrontal,11.606945933730811,-0.4626296369332518
Bankssts,3.616802177441905,0.49467347295898306
Parsopercularis,11.13459840087023,-0.41975878153958995
Insula,6.632220034207191,-0.2107263205398605
Isthmuscingulate,4.633919079266126,0.2850728064714069
Temporalpole,2.5353038130269607,0.62593888094286
Transversetemporal,3.687692338112011,0.3655132066075347
