seed,SSE,r
Caudalmiddlefrontal,11.835599077578868,-0.4442316205199165
Temporalpole,2.955228108720768,0.5862044264172986
Isthmuscingulate,4.561203584820954,0.2968024662313305
Transversetemporal,3.947737549505307,0.40845580523912745
Putamen,7.415802446855941,-0.4120200619487388
Inferiorparietal,3.633633425432411,0.5221924126840715
Superiorfrontal,14.224384323830874,-0.4553545422927817
Parsopercularis,11.67135150620427,-0.45384284398825947
Lingual,4.494252389498919,0.40445941400098334
Lateraloccipital,5.073135203449028,0.43079245392141363
Precuneus,5.818615471063233,0.192656073496467
Cerebellum_Cortex,4.649663790383195,-0.4811637509707245
Cuneus,4.64875141294448,0.36299723222171953
Fusiform,3.5834135037478245,0.6443872545242559
Insula,6.5514940678211655,-0.15326761889732213
Parahippocampal,3.0379523452880637,0.5493800605246799
Entorhinal,2.9949174986499094,0.5558410524967864
Postcentral,8.723891146600339,-0.4008377038545697
Medialorbitofrontal,11.152507777067273,-0.4541789722023899
Caudate,10.488617842932404,-0.47809190202830376
Middletemporal,3.405427336825801,0.6364192172214418
Accumbens_area,10.176562631701305,-0.4380617239305994
Rostralanteriorcingulate,12.237071245849762,-0.4807533623351204
Paracentral,10.390306601722882,-0.5492991288473561
Supramarginal,5.38372676996475,0.14317533557385698
Amygdala,3.2689259660548924,0.4269676174434743
Posteriorcingulate,8.921491956477112,-0.4760911850624216
Caudalanteriorcingulate,12.195019220535125,-0.507336117568817
Parstriangularis,12.446229418628759,-0.4587557502820097
Bankssts,3.2925971262923355,0.5476163932554791
Thalamus_Proper,6.356322275059541,-0.46840448382866373
Lateralorbitofrontal,13.061130360798343,-0.44930839487772634
Pericalcarine,4.526273417123433,0.3756964056475421
Rostralmiddlefrontal,13.211632493792285,-0.4831403624966306
Superiortemporal,3.7673962305616375,0.5163286957486745
Inferiortemporal,2.6742614235280895,0.7114574661913907
Superiorparietal,6.294775472472408,0.16562621645749037
Pallidum,6.8136875167035456,-0.40636097380104186
Hippocampus,3.597450573429868,0.41784054646390445
Frontalpole,11.272225184833822,-0.4559013330337257
Parsorbitalis,12.254847077519994,-0.3737987335056648
Precentral,11.936249510026942,-0.5364297302952372
