seed,SSE,r
Parsorbitalis,11.541443498794662,-0.3839883094138713
Entorhinal,2.8094083937225105,0.5602739804880293
Superiortemporal,3.7499233929672373,0.46706058249533655
Inferiortemporal,2.7177573863680795,0.702030724885019
Lateralorbitofrontal,12.361585776142253,-0.4406264486616964
Parahippocampal,3.107529140359991,0.5158532274459587
Rostralmiddlefrontal,13.044372505644105,-0.3274040452663683
Lingual,4.639995277217433,0.38907711350121343
Caudate,9.060887792888407,-0.509839562957885
Lateraloccipital,5.02174127311696,0.4311047857609793
Middletemporal,3.0979658046292724,0.6181386435044391
Caudalanteriorcingulate,10.942197076889597,-0.5102340770928541
Thalamus_Proper,5.938931681406237,-0.5079808605045993
Cerebellum_Cortex,4.626183685866176,-0.5106090136279787
Cuneus,4.499669606016786,0.3139114215527323
Precuneus,6.206636667721379,0.14107366875462699
Temporalpole,2.819520564577252,0.6055417346990589
Bankssts,3.5021583897966577,0.47845044189202857
Superiorparietal,6.937084081506301,0.11624759292194457
Rostralanteriorcingulate,12.360301544337794,-0.4659924648764295
Caudalmiddlefrontal,10.743928346912842,-0.4633007881674586
Frontalpole,9.987044985538306,-0.44366664428588437
Fusiform,3.3562230330037286,0.6054764584875291
Pallidum,5.435899836284385,-0.3169734518730399
Parstriangularis,10.961147947004601,-0.40705486613355546
Supramarginal,5.931923521011796,0.03742818492228214
Parsopercularis,10.779398666356844,-0.42002374755378385
Transversetemporal,4.115889867543205,0.33658159319302045
Pericalcarine,4.770783547556031,0.33434551586899985
Precentral,11.428922276560447,-0.5239310259592277
Paracentral,9.269189759985366,-0.528364195557223
Putamen,6.370159277743183,-0.28798784797858107
Hippocampus,2.9110206141493773,0.5489959640777936
Inferiorparietal,3.9116883171232084,0.43770742578407407
Accumbens_area,9.55725513515032,-0.4088783369721087
Amygdala,2.6273626538529125,0.5659869715950976
Insula,6.432597945668699,-0.20956673924642452
Isthmuscingulate,4.797435818753838,0.3003366768426006
Postcentral,8.761224900283196,-0.412821150235817
Posteriorcingulate,7.23903258975351,-0.34050257761496955
Superiorfrontal,13.564038414880677,-0.4850650127633792
Medialorbitofrontal,11.122093316966266,-0.4400805364960534
