seed,SSE,r
Putamen,7.381108561283361,-0.32680240529965066
Cerebellum_Cortex,4.51680772730579,-0.4804678868732351
Lateraloccipital,4.698530728997071,0.42760633772254003
Parahippocampal,3.7470693613742094,0.42379684020933606
Fusiform,3.315951600104389,0.6592945884800158
Pericalcarine,5.029165818787921,0.36115234785125877
Entorhinal,2.747559891608629,0.55837785849704
Cuneus,4.479059234069185,0.35255540576954597
Caudate,9.795985172278087,-0.47774446803646725
Inferiorparietal,4.241725694992139,0.4508893063652589
Middletemporal,3.278403158778494,0.5966799199916224
Amygdala,2.8352409406531,0.5189380323429194
Lateralorbitofrontal,12.369201625355458,-0.43607049962965483
Superiorparietal,5.808373627223303,0.30078279517500306
Isthmuscingulate,4.72550336813626,0.3162450731781943
Hippocampus,3.281032880374198,0.49438142762029236
Parsopercularis,11.524490136367236,-0.38925393882579906
Inferiortemporal,2.50346519189537,0.7113524283572682
Caudalanteriorcingulate,11.812624658104133,-0.49276657847558436
Paracentral,8.76367655373797,-0.5182749241938326
Posteriorcingulate,7.695658368187351,-0.40157000266584886
Caudalmiddlefrontal,11.296470810407317,-0.4332983230048809
Frontalpole,12.016209847218976,-0.4328058078072679
Precuneus,5.180067780537335,0.2791942945321804
Superiortemporal,3.502362506305474,0.4344845897019949
Lingual,5.278278437867381,0.3779981996605406
Postcentral,8.405127138171057,-0.33515533832022526
Parsorbitalis,12.465233960494333,-0.36316550069187625
Pallidum,6.188278220032395,-0.24589323117197906
Accumbens_area,9.988683251285675,-0.39266856445176657
Parstriangularis,12.432890520917452,-0.3735179455095955
Superiorfrontal,13.942074450118406,-0.4605306403683492
Supramarginal,5.768113233068316,0.11939850969135009
Precentral,11.316912775002375,-0.5292457361443186
Rostralanteriorcingulate,12.258382998239837,-0.45343134984629
Rostralmiddlefrontal,13.258127272273867,-0.45794783988226506
Insula,7.238216819453517,-0.2640852583029363
Bankssts,3.5486832277808458,0.44182023201071147
Medialorbitofrontal,12.266424218138779,-0.4366329629983886
Transversetemporal,3.797484456402532,0.3341918389468634
Temporalpole,2.5577103645230634,0.595392052788847
Thalamus_Proper,6.198285496277802,-0.4512633722834687
