seed,SSE,r
Parahippocampal,3.0295654209872853,0.5645011151559908
Entorhinal,2.5377586804000303,0.6075121772073236
Precuneus,5.663034474546745,0.16882968582210003
Lateraloccipital,4.840936368493403,0.42954388670776195
Transversetemporal,3.992019087581902,0.34771771158072157
Rostralmiddlefrontal,13.561661259485012,-0.2697337015656866
Superiortemporal,3.782652178256709,0.45833006023067896
Cerebellum_Cortex,4.571219053301447,-0.44645441181078
Inferiorparietal,3.6409583238148833,0.513046205536825
Superiorparietal,6.285301832257253,0.1993769916483699
Postcentral,9.086321314939083,-0.43189849429251875
Frontalpole,10.83410454839066,-0.44602278273701806
Paracentral,10.021651757083593,-0.5361287350660247
Supramarginal,5.712019827970003,0.15782442089577917
Inferiortemporal,2.4419398702337864,0.7333958364650862
Pallidum,6.400800425934168,-0.40192279019594124
Medialorbitofrontal,11.859743476169982,-0.43571706370414826
Insula,7.46715738560481,-0.27487381412761397
Thalamus_Proper,5.458705551716581,-0.43806037399661224
Rostralanteriorcingulate,12.513454226911433,-0.4733308761838239
Isthmuscingulate,4.395867644206834,0.2738585218516485
Caudalanteriorcingulate,12.050328041918624,-0.4975348836905081
Parsopercularis,11.119065732371082,-0.4567334052796114
Amygdala,2.916420022608599,0.5166388680388838
Lingual,4.422887928389257,0.4025632038834258
Superiorfrontal,14.008800225232363,-0.4614104331007687
Accumbens_area,9.909696927939342,-0.42269414512388753
Putamen,7.737181729327211,-0.3683496470259934
Posteriorcingulate,8.724697858473041,-0.4204683921334433
Parsorbitalis,11.903197867238823,-0.45477854593068384
Lateralorbitofrontal,11.614616057383994,-0.44363929788022755
Precentral,11.916590442763104,-0.5352918737253226
Pericalcarine,4.882664045248317,0.37846122323907877
Hippocampus,2.7255179906287603,0.5892095799583772
Temporalpole,2.8365519634438003,0.5749717809127263
Cuneus,4.5910467971611295,0.36150076265572917
Middletemporal,2.97411663052189,0.6507554159986193
Bankssts,3.3710811347887617,0.5372817914604756
Fusiform,3.4970929907171113,0.6168169640964228
Caudate,9.65034725082527,-0.4953767930022109
Caudalmiddlefrontal,11.62686604164753,-0.4492504354252366
Parstriangularis,12.061419198808482,-0.43334344768526883
