seed,SSE,r
Frontalpole,10.412767250982347,-0.43134087371185625
Rostralanteriorcingulate,13.160597800741996,-0.4078287954231421
Lateralorbitofrontal,12.134947771179798,-0.4352357321973774
Precuneus,6.039359409722788,0.18969478415152208
Pallidum,6.265927342572136,-0.4045860536313143
Superiorfrontal,13.853279267428258,-0.47599550618706843
Parsopercularis,11.90216600454715,-0.41510423183935047
Posteriorcingulate,7.941405125721207,-0.4175896949028115
Supramarginal,5.585816660866421,0.12961988978209518
Middletemporal,2.950857546018785,0.6134622173867926
Paracentral,9.70560018572035,-0.5309351753796357
Amygdala,2.8643305905912197,0.5529615598503435
Caudalmiddlefrontal,11.975377302605954,-0.4534715269304746
Temporalpole,2.8145549755181793,0.5761694799492847
Fusiform,3.3703157653086784,0.5917600494788755
Caudate,10.451431713072704,-0.49191953631746926
Hippocampus,2.978926938522887,0.5212792751909396
Bankssts,3.352114743898402,0.5236623905931723
Inferiorparietal,3.915625119061688,0.49070231184761137
Parahippocampal,2.907911457427365,0.5206183910012575
Lateraloccipital,5.318257526845302,0.4255278364601675
Thalamus_Proper,6.904227971860262,-0.531420120971369
Parsorbitalis,11.54836415668017,-0.449408497032241
Caudalanteriorcingulate,11.90352248608464,-0.5031094719069921
Inferiortemporal,2.6008692708999757,0.6934421345075436
Cerebellum_Cortex,4.381342898703763,-0.4955225343519869
Parstriangularis,12.630671067584101,-0.4610425208395184
Entorhinal,2.832257397523745,0.581239470566367
Superiortemporal,3.5727799185255544,0.45771187472121566
Medialorbitofrontal,12.356200212578264,-0.41296227839254085
Superiorparietal,6.507422064481586,0.22821445147435235
Isthmuscingulate,4.336802805180869,0.3280597842290278
Insula,7.6289435088535935,-0.26846473664820997
Putamen,7.61058035850553,-0.37498380979465745
Lingual,4.709494447869141,0.4045637056200002
Cuneus,5.227137124256614,0.3477918750024496
Postcentral,8.462528383566285,-0.35907416499734524
Pericalcarine,4.989906194063754,0.3728054334046013
Precentral,12.142004902783782,-0.5356812391738505
Transversetemporal,4.039438108407489,0.3326926438982428
Accumbens_area,9.745483951135032,-0.40743356129718755
Rostralmiddlefrontal,13.404227454442482,-0.46989889139652974
