seed,SSE,r
Isthmuscingulate,4.454404919443838,0.3224973240284586
Lingual,4.547277182299532,0.43782018870933026
Precuneus,5.988866155985562,0.192759271203862
Frontalpole,11.478432249151687,-0.45360150491979373
Superiortemporal,3.9775983632896392,0.4524926910874552
Supramarginal,5.140163712016527,0.21962653626152082
Insula,8.014155722701982,-0.34963411661475
Rostralmiddlefrontal,13.59808994214963,-0.2950658915739688
Superiorfrontal,13.51634987592773,-0.4734897839020066
Inferiortemporal,2.627996310899113,0.7241682820992463
Bankssts,3.759525649734189,0.5036585787306744
Parsorbitalis,12.46330537977844,-0.4717765730893449
Cerebellum_Cortex,4.992594611513647,-0.5462251888862028
Precentral,11.728299333764317,-0.5488327835242771
Thalamus_Proper,6.489032390702245,-0.5313423249388997
Inferiorparietal,3.489351925494981,0.5322357330927698
Transversetemporal,4.051919639059304,0.3248737298594464
Temporalpole,2.8421068617202643,0.6164369363317316
Caudate,9.893571916088472,-0.533756874941996
Caudalmiddlefrontal,11.96189534721166,-0.46255682891115135
Posteriorcingulate,7.935284659423402,-0.3774294066269034
Lateralorbitofrontal,12.24066511377559,-0.458114989170829
Medialorbitofrontal,12.32659596382513,-0.45196169951518905
Paracentral,9.544231631945882,-0.5167956349627404
Cuneus,5.075380394763318,0.3924024760868407
Amygdala,2.9173992057086,0.49858834563993454
Accumbens_area,10.667583149724646,-0.41305241261261916
Fusiform,3.8387880279296387,0.6048842618772096
Caudalanteriorcingulate,11.196675597992355,-0.5113107847279216
Parahippocampal,3.8551609936120537,0.4995596767376579
Pericalcarine,4.989621883591902,0.4215128286545773
Postcentral,8.856175601094671,-0.42576165544728245
Entorhinal,3.0024795623980873,0.5793577771107224
Hippocampus,3.4359318459209165,0.5108347467828969
Parstriangularis,13.100188222654495,-0.32939873271587505
Pallidum,7.908482550757755,-0.543654603648043
Putamen,8.539843085894656,-0.49791140495857694
Superiorparietal,5.9350600615413045,0.23222279786785463
Parsopercularis,11.790938989471371,-0.4272804533924067
Rostralanteriorcingulate,12.44182495125202,-0.4783602583527052
Lateraloccipital,4.957209885151805,0.4701321500794063
Middletemporal,3.0152769277964504,0.6660547931858586
