seed,SSE,r
Parstriangularis,11.713287776404831,-0.41120532541345794
Superiorfrontal,13.939243287160133,-0.4745476096538834
Rostralanteriorcingulate,11.544225849965159,-0.45615085423350027
Accumbens_area,9.841672753904518,-0.4265847472652751
Putamen,7.250804930539308,-0.37832399778101206
Thalamus_Proper,6.501407456751796,-0.4703129497131239
Parahippocampal,3.029971319599372,0.5002696719074369
Bankssts,3.2250407912920362,0.49762711184208197
Postcentral,8.140615462692436,-0.3652326365486606
Superiortemporal,3.9767989226142206,0.40909411496732817
Parsopercularis,10.700490278325372,-0.40995964479218644
Transversetemporal,4.223076169383425,0.2817215957399944
Entorhinal,2.734806098452104,0.5489178575693936
Inferiortemporal,2.317425684909822,0.7071952400428008
Posteriorcingulate,8.21255573688029,-0.4292179140200206
Lateralorbitofrontal,12.429095375917653,-0.420992647611321
Pallidum,5.962213119718724,-0.3932017327210646
Rostralmiddlefrontal,13.365177668210809,-0.2783494509151696
Paracentral,9.719283531858407,-0.539115647694267
Inferiorparietal,3.844768975754717,0.48963875478707325
Precuneus,6.158520448497737,0.13775307710902907
Caudalmiddlefrontal,11.23094495018623,-0.44136073957151045
Amygdala,3.656155513518048,0.3906337584090467
Lingual,4.537197358093549,0.39794590436741356
Caudalanteriorcingulate,11.266912673172838,-0.49762485706797926
Lateraloccipital,4.777914623923743,0.4427596556012997
Middletemporal,3.0718147990090023,0.6296046544866061
Superiorparietal,6.698661743715428,0.14891063549025652
Isthmuscingulate,4.413398867956721,0.2891949905888196
Caudate,9.42702369923611,-0.4979196034372862
Cerebellum_Cortex,4.199205191126564,0.12259241808226173
Frontalpole,10.842671167299432,-0.4342714284403793
Temporalpole,2.8726247017993765,0.5327739314392471
Supramarginal,5.596067439626008,0.16424150149786554
Hippocampus,3.0082119223653336,0.48870053850900197
Cuneus,4.497213899323335,0.344449892620309
Insula,7.540619069092934,-0.2486708367795424
Medialorbitofrontal,11.242940621808573,-0.4404991262741687
Pericalcarine,4.974896011309486,0.36057330392794146
Fusiform,3.268167483352407,0.6409555721910299
Precentral,11.18441407170977,-0.5402672306271419
Parsorbitalis,12.017681669904938,-0.37532745027413034
