seed,SSE,r
Superiortemporal,3.829198288738623,0.4505928658479191
Parstriangularis,12.46647398242698,-0.4039748733901968
Transversetemporal,4.035558075410426,0.3384036537990173
Parsorbitalis,12.410275013752777,-0.3434920595454485
Thalamus_Proper,6.173718653052996,-0.45226365938166846
Supramarginal,5.6562604967854035,0.11556332284868616
Amygdala,2.8432397541954426,0.5388785238386511
Pericalcarine,4.653882914199179,0.3496035827787318
Precuneus,6.055069133661114,0.1752708965635496
Cuneus,4.619029650473651,0.32985572652291995
Parahippocampal,3.078131142438351,0.5347505821844222
Inferiortemporal,2.5375169259640327,0.7248339061877136
Entorhinal,2.7757939090041077,0.5394920250292612
Paracentral,9.291586303140132,-0.5201258801442562
Precentral,11.47682016123886,-0.5335604652583051
Frontalpole,10.165014466191899,-0.43577675843597924
Temporalpole,2.4757340874977487,0.6175258893432234
Pallidum,6.2368399145760405,-0.26435902593951754
Posteriorcingulate,7.668609703084173,-0.3603061128502047
Inferiorparietal,3.903439525212705,0.47206760499877165
Lateralorbitofrontal,12.531582712195934,-0.4315085164877838
Accumbens_area,9.690025535977847,-0.37209006831508107
Middletemporal,3.067458631728334,0.6242501313932286
Putamen,7.060308022690205,-0.31561337863664823
Hippocampus,2.8823000688266993,0.5429665853773672
Isthmuscingulate,4.712723480323003,0.26270083908855674
Fusiform,3.5915337245070336,0.6424020571095004
Caudalmiddlefrontal,11.559061151737106,-0.4507722357353343
Lateraloccipital,4.873364632962805,0.4162429441033009
Cerebellum_Cortex,4.484345687833508,-0.4491111872743327
Postcentral,8.656047405876441,-0.39015951364635076
Caudate,9.443281368432615,-0.45487108144100347
Caudalanteriorcingulate,11.834474901022954,-0.4961450989235429
Bankssts,3.350259202267049,0.5096733387911152
Superiorfrontal,14.015007146149017,-0.45116342798562725
Lingual,4.795391023115984,0.37343707975649876
Rostralanteriorcingulate,11.443013893409853,-0.4489922060052687
Superiorparietal,6.845324658411663,0.25003447445505583
Rostralmiddlefrontal,12.751060988882612,-0.4646901306231105
Insula,7.436487502182259,-0.267831097589193
Medialorbitofrontal,11.246285139903982,-0.43235942956276846
Parsopercularis,11.061563501794542,-0.43025447469784434
