seed,SSE,r
Rostralmiddlefrontal,12.979847592566946,-0.31784930539408185
Precentral,11.572015220548895,-0.513579275464899
Lateraloccipital,4.239741899515683,0.3609508823243886
Superiortemporal,3.459664068638153,0.4791293689425844
Transversetemporal,4.0026608283212655,0.36117384523167856
Putamen,6.932556219550701,-0.2561454951757584
Entorhinal,2.608385475233072,0.5902625795312069
Caudalmiddlefrontal,10.660287447672443,-0.45818103316069037
Caudate,9.660034514931326,-0.4657296284494307
Bankssts,3.0175862828711555,0.5384844460780496
Superiorfrontal,13.468834825344786,-0.5331833571975658
Lateralorbitofrontal,10.226802270347369,-0.41829008005529106
Cerebellum_Cortex,4.257963365092856,-0.3646489493657407
Temporalpole,2.6300162744362305,0.62874747420429
Parsopercularis,10.475106482710775,-0.4254456808755488
Posteriorcingulate,8.682208202152589,-0.4283524428006369
Parsorbitalis,10.39874850273845,-0.396181228883334
Medialorbitofrontal,9.401265269331677,-0.42296475756784213
Inferiortemporal,2.454237873300538,0.6915294636063504
Pericalcarine,4.698078944205834,0.3239949760015938
Superiorparietal,6.606461659807347,0.1604004112485118
Thalamus_Proper,5.301251915991241,-0.42851577081805636
Insula,6.294222273210381,-0.15358337632774355
Inferiorparietal,3.589801108316882,0.5002510686402761
Accumbens_area,9.42263298039778,-0.3729058249887574
Supramarginal,6.4590413365891,0.034097023972677276
Middletemporal,2.711901143637705,0.6322772380972287
Isthmuscingulate,4.807342580012848,0.20491173829960788
Fusiform,3.498078044858818,0.6004957499800941
Caudalanteriorcingulate,10.837137735914668,-0.5049240467067272
Frontalpole,10.71765885274512,-0.4342565272904585
Hippocampus,2.8114216906436083,0.5358161556240632
Paracentral,9.420813066467208,-0.4912012278056028
Cuneus,5.247531828615657,0.27738551094449954
Precuneus,5.825908740865775,0.058911076581203654
Postcentral,8.814841084731148,-0.40131028773480426
Parahippocampal,2.9756529722646987,0.5152774029062029
Rostralanteriorcingulate,9.27411578127803,-0.4027285287790472
Parstriangularis,9.900532073597873,-0.4051764032803397
Lingual,4.318861134979417,0.3633212194687288
Pallidum,6.072035508660632,-0.2779205380579483
Amygdala,3.1018050972909377,0.49759182639702054
