seed,SSE,r
Parstriangularis,12.607044882845052,-0.36663622681001323
Insula,6.445210243399619,-0.15149481254450098
Amygdala,3.99803351485545,0.343115007417776
Paracentral,11.15312605163935,-0.5627195368994293
Putamen,7.666302021084736,-0.3508506317440499
Cuneus,4.388931797730416,0.37571458436227834
Entorhinal,3.0750964156977183,0.5552916672103938
Postcentral,10.43858711710336,-0.4806683797915779
Parahippocampal,2.915286549363839,0.5293106939195205
Caudalanteriorcingulate,12.087543138492643,-0.5272141112330055
Medialorbitofrontal,11.72683926639654,-0.466510844020075
Transversetemporal,3.3224306863679005,0.4415241913167889
Caudate,10.329032080363996,-0.4891341313505251
Posteriorcingulate,8.88637036903897,-0.4006123082030395
Caudalmiddlefrontal,12.386380887850258,-0.4910443132751002
Inferiorparietal,3.901454547727085,0.4841180242047914
Parsopercularis,11.645605939621298,-0.45847067509197903
Lateraloccipital,5.0677496425818305,0.42529400961651836
Parsorbitalis,12.881061840159225,-0.34182661224016114
Precuneus,5.668849948530853,0.21650588344035043
Temporalpole,2.975518835727482,0.6028714790640048
Fusiform,3.314354705908114,0.6126651151068204
Superiorfrontal,14.319649734227212,-0.4731800513462375
Lateralorbitofrontal,12.223337547811349,-0.4594066313132233
Lingual,4.230330043161985,0.4035019157224145
Superiorparietal,6.788179301366338,0.155195554398746
Inferiortemporal,2.8802428032873073,0.697278669292991
Accumbens_area,10.83347354964788,-0.4118874533911144
Precentral,13.274742434035138,-0.5690685757854658
Supramarginal,5.717777524717693,0.1340513717847129
Bankssts,3.265818861352035,0.5341790176069136
Rostralanteriorcingulate,12.722285588521684,-0.4837375040987828
Frontalpole,12.230909934326199,-0.44374950537937974
Middletemporal,3.0321133252818653,0.6454702086177833
Pericalcarine,4.713673817348065,0.39671168074858426
Hippocampus,2.857352467339964,0.5381352950230496
Superiortemporal,3.544966828650822,0.5338449373511487
Pallidum,6.369596839367883,-0.38426076709254003
Rostralmiddlefrontal,13.728109818024697,-0.2901867806778508
Cerebellum_Cortex,4.6439351949766765,-0.4583521035290094
Thalamus_Proper,5.298552300036928,-0.3349346729674477
Isthmuscingulate,4.540666247140974,0.3429606538319528
