node,alpha,func_vals
Temporalpole,0.727725743177325,3.9042586054948862
Entorhinal,0.22772574317732497,5.1696337266775085
Middletemporal,0.977725743177325,11.084245220351118
Amygdala,0.47772574317732497,4.922739745303648
Amygdala,0.10272574317732497,7.45328691478071
Middletemporal,0.602725743177325,3.913522945294562
Inferiortemporal,0.852725743177325,3.8323684680423256
Temporalpole,0.35272574317732497,5.280890032003489
Temporalpole,0.04022574317732497,8.260952338356491
Inferiortemporal,0.540225743177325,3.4670321770351427
Middletemporal,0.790225743177325,3.83817203937507
Amygdala,0.29022574317732497,5.853161924884839
Amygdala,0.915225743177325,3.8379670293591936
Middletemporal,0.41522574317732497,4.359308845128751
Entorhinal,0.16522574317732497,5.613581265151442
Temporalpole,0.665225743177325,4.04131859857645
Temporalpole,0.19647574317732497,6.173380359013677
Inferiortemporal,0.696475743177325,3.704390740446335
Middletemporal,0.946475743177325,4.678757575958173
Amygdala,0.44647574317732497,5.060701367118551
Entorhinal,0.821475743177325,3.835610421727357
Temporalpole,0.32147574317732497,5.433862950074934
Middletemporal,0.07147574317732497,7.227272630427036
Amygdala,0.571475743177325,4.529693246768299
Temporalpole,0.883975743177325,3.8365998547629045
Inferiortemporal,0.38397574317732497,3.492240239920588
Middletemporal,0.13397574317732497,6.338047366370578
Amygdala,0.633975743177325,4.300207564334418
Amygdala,0.008975743177324969,10.303059728970014
Middletemporal,0.508975743177325,4.06513623505763
Entorhinal,0.758975743177325,3.831542230343923
Temporalpole,0.25897574317732497,5.771677046398768
Temporalpole,0.993350743177325,14.37337947348318
Entorhinal,0.49335074317732497,4.03456397819544
Middletemporal,0.743350743177325,3.8436954273949566
Amygdala,0.24335074317732497,6.143346506364926
Amygdala,0.868350743177325,3.841855930361931
Middletemporal,0.36835074317732497,4.563250719061482
Inferiortemporal,0.11835074317732497,4.932694093305574
Temporalpole,0.618350743177325,4.185386803621095
Amygdala,0.805850743177325,3.882235766172394
Middletemporal,0.30585074317732497,4.904911909185122
Temporalpole,0.05585074317732497,7.860638791095419
Entorhinal,0.555850743177325,3.9083724705785308
Amygdala,0.18085074317732497,6.61064829239768
Middletemporal,0.680850743177325,3.860869723428412
Inferiortemporal,0.930850743177325,3.8365878844840373
Temporalpole,0.43085074317732497,4.922942062205151
Temporalpole,0.962100743177325,11.554870769123806
Entorhinal,0.46210074317732497,4.121872334068859
Middletemporal,0.21210074317732497,5.576680408998257
Amygdala,0.712100743177325,4.060635342969939
Amygdala,0.08710074317732497,7.68844073479444
Middletemporal,0.587100743177325,3.9319110164619615
Inferiortemporal,0.837100743177325,3.82895734222922
Temporalpole,0.33710074317732497,5.355589604774152
Temporalpole,0.14960074317732497,6.554135656315893
Inferiortemporal,0.649600743177325,3.628091715442073
Middletemporal,0.899600743177325,3.836547539962088
Amygdala,0.39960074317732497,5.28115930026324
Amygdala,0.774600743177325,3.9255685913425404
Middletemporal,0.27460074317732497,5.104057418371482
Entorhinal,0.02460074317732497,8.157371612074789
Temporalpole,0.524600743177325,4.532589598256246
Temporalpole,0.12616324317732497,6.786644524832518
Entorhinal,0.626163243177325,3.840001311030854
Middletemporal,0.876163243177325,3.836393480792622
Amygdala,0.37616324317732497,5.394703081633477
Amygdala,0.751163243177325,3.969017165081945
Middletemporal,0.25116324317732497,5.270353353656715
Inferiortemporal,0.0011632431773249685,8.750046831240896
Temporalpole,0.501163243177325,4.6267573922935155
Temporalpole,0.938663243177325,6.880820790687931
Inferiortemporal,0.43866324317732497,3.437894254174102
Middletemporal,0.18866324317732497,5.780482201968793
Amygdala,0.688663243177325,4.125547262713019
Amygdala,0.06366324317732497,8.123445951813343
Middletemporal,0.563663243177325,3.96196333510137
Entorhinal,0.813663243177325,3.835320972893712
Temporalpole,0.31366324317732497,5.473207682111914
Temporalpole,0.844913243177325,3.8359803826480334
Inferiortemporal,0.34491324317732497,3.567626632092623
Middletemporal,0.09491324317732497,6.846551121970688
Amygdala,0.594913243177325,4.440385970838426
Entorhinal,0.21991324317732497,5.21917215887721
Temporalpole,0.719913243177325,3.917487284102268
Middletemporal,0.969913243177325,9.622263404009033
Amygdala,0.46991324317732497,4.956721644460711
Temporalpole,0.03241324317732497,8.510745124626881
Inferiortemporal,0.532413243177325,3.459448561320486
Middletemporal,0.782413243177325,3.83862607864848
Amygdala,0.28241324317732497,5.898499167814641
Amygdala,0.907413243177325,3.8369558526661307
Middletemporal,0.40741324317732497,4.38858062857458
Entorhinal,0.15741324317732497,5.678389160459694
Temporalpole,0.657413243177325,4.063036614822246
Temporalpole,0.860538243177325,3.8363290369489826
Entorhinal,0.36053824317732497,4.490420163239375
Middletemporal,0.11053824317732497,6.628180353534141
Amygdala,0.610538243177325,4.3831483358284995
Amygdala,0.985538243177325,14.10446995807672
Middletemporal,0.48553824317732497,4.123354933282066
Inferiortemporal,0.735538243177325,3.758600650094899
Temporalpole,0.23553824317732497,5.911525816235948
Amygdala,0.17303824317732497,6.679380145893001
Middletemporal,0.673038243177325,3.864672960318507
Temporalpole,0.923038243177325,4.117885860785975
Entorhinal,0.42303824317732497,4.247153217105206
Amygdala,0.798038243177325,3.891668919643654
Middletemporal,0.29803824317732497,4.95537004303509
Inferiortemporal,0.04803824317732497,6.302653633776114
Temporalpole,0.548038243177325,4.4391596948564125
Temporalpole,0.07928824317732497,7.406840054850844
Entorhinal,0.579288243177325,3.8783471293787852
Middletemporal,0.829288243177325,3.836485410501124
Amygdala,0.32928824317732497,5.635473321538565
Amygdala,0.954288243177325,10.668162519395928
