seed,SSE,r
Superiorfrontal,5.3666423448624,8.740207979789559e-05
Inferiortemporal,4.699017839226584,0.16473289920093848
Cerebellum_Cortex,5.16776321827947,-0.07111150263991342
Putamen,4.86215389644552,-0.11179898672160854
Precuneus,5.28973599482046,0.015220108602275212
Parsopercularis,4.825175904322458,-0.0584183748491821
Parstriangularis,4.712995097565736,0.08400320258973816
Bankssts,4.1086031847353865,0.16669011982982948
Isthmuscingulate,5.263079366913712,-0.0934129076884908
Rostralanteriorcingulate,5.540533670284272,-0.056411963230677264
Superiortemporal,5.691824551053953,-0.15834716344613523
Accumbens_area,3.682699215184659,0.20097718363970166
Thalamus_Proper,4.799769229106958,-0.0788609721051994
Amygdala,4.159583717142599,0.10775137751769252
Caudate,3.9432566531288353,0.06141760744225448
Cuneus,5.008379461854128,0.046001347680903394
Hippocampus,4.381135127186295,-0.009859478333643559
Parsorbitalis,4.867103287945284,-0.12617789428930298
Caudalanteriorcingulate,5.29548330368938,-0.09159275988830975
Paracentral,5.3272802504014685,-0.06575928068644409
Pericalcarine,5.446943171509845,-0.13631162264210345
Postcentral,5.811392935363296,-0.09502991151996253
Caudalmiddlefrontal,4.522733902303864,0.013905027143992036
Frontalpole,5.648397498433989,-0.06369047646717713
Lateraloccipital,5.277556138574601,0.056482972971138294
Lateralorbitofrontal,4.498816918664653,0.019027286949616123
Lingual,4.66323841330334,0.014218905287051335
Medialorbitofrontal,5.402297404001342,-0.1541513288974228
Supramarginal,4.462021112000513,0.15919586191275786
Fusiform,4.140208062866211,0.26511527201169105
Transversetemporal,4.858489869280855,-0.13155502562496343
Middletemporal,5.927182857162408,-0.044690730345623916
Parahippocampal,4.343038580423047,0.030718920007695046
Pallidum,3.7913359405966665,0.18334819030364263
Insula,4.303958083665899,0.2353025754929723
Precentral,6.309953343004871,-0.15754418846261128
Superiorparietal,4.9832891840815865,0.11711366023270146
Entorhinal,3.7751427338905157,0.18696877500694575
Temporalpole,4.6808407442629045,-0.0031177994008310195
Posteriorcingulate,4.715470894299035,-0.027187707100477684
Inferiorparietal,4.363358823844068,0.22909326551210613
Rostralmiddlefrontal,5.167365085410662,-0.0022205880692390306
