seed,SSE,r
Superiorfrontal,5.140233150646433,0.08748012680180237
Inferiortemporal,3.7897274120881668,0.2609758069407525
Cerebellum_Cortex,3.8731896081792616,0.21811197714019198
Putamen,5.440444151846755,-0.1537916352105216
Precuneus,4.3806524545802965,0.23470510572925032
Parsopercularis,4.872055863499286,-0.07525026792991049
Parstriangularis,4.320616471308369,-0.0544810930857773
Bankssts,4.589849055423987,0.047349435629708
Isthmuscingulate,5.0051054882542205,0.02549804333878636
Rostralanteriorcingulate,4.970115356031333,-0.2125638752873401
Superiortemporal,4.913851299513108,-0.11163688190221048
Accumbens_area,4.523177617968719,-0.1645067335563321
Thalamus_Proper,4.644278827445379,0.01983676595424171
Amygdala,4.3291589200596565,0.1576650138403289
Caudate,4.732526749311499,-0.08018009762560532
Cuneus,4.065156685912878,0.17115202472423574
Hippocampus,4.314971483047937,-0.05061711139604995
Parsorbitalis,4.894676181930073,-0.06854806377672736
Caudalanteriorcingulate,4.651122307329521,0.038067007562759166
Paracentral,4.9532869438282106,-0.10138477033133796
Pericalcarine,5.565763518050987,-0.07406101382848511
Postcentral,4.637120650343421,-0.13447605546475633
Caudalmiddlefrontal,5.13965141321148,-0.015229480315127678
Frontalpole,5.086256362205094,-0.1434241366261553
Lateraloccipital,4.8125198102887,0.14682043024769745
Lateralorbitofrontal,5.1824051176632775,0.028811236334340254
Lingual,4.982776340188346,-0.011891870680302723
Medialorbitofrontal,5.686528911582791,-0.06507965687765635
Supramarginal,5.889370143253924,-0.07359760974851248
Fusiform,3.8090163364498997,0.32919994822336723
Transversetemporal,4.964231243400771,-0.20808453365793086
Middletemporal,4.315299840401994,0.23251301486607712
Parahippocampal,4.903676384070122,-0.1563923933250691
Pallidum,3.925964720585536,0.11646299850742727
Insula,4.991108408174806,-0.04468082803694197
Precentral,5.881433118327951,-0.12513037048697698
Superiorparietal,4.913542093194928,0.09118756234615769
Entorhinal,3.929343851166409,0.11500326065824118
Temporalpole,5.496698929420402,0.012832736063784303
Posteriorcingulate,4.7902843467777485,-0.006762538467540517
Inferiorparietal,4.136844543090223,0.13269072960441297
Rostralmiddlefrontal,5.721630340890182,-0.1348542228920993
