seed,SSE,r
Superiorfrontal,6.643202902277242,-0.20246768778223403
Inferiortemporal,4.266622369745938,0.09380919667679942
Cerebellum_Cortex,5.369785722526711,-0.2597262397033437
Putamen,4.334573111802094,0.15936875755086147
Precuneus,4.557512255801881,0.09600236032589998
Parsopercularis,4.5675069006978575,0.01901517416773587
Parstriangularis,5.604779420860928,-0.2269831618781044
Bankssts,3.293450262095068,0.39158471771752834
Isthmuscingulate,4.573529894061365,0.09038144019638518
Rostralanteriorcingulate,4.80083997835594,-0.11482367876595996
Superiortemporal,4.385720561424309,0.17442317786863204
Accumbens_area,4.328621830094226,-0.14268175949152717
Thalamus_Proper,3.791545269241356,0.14764805945099205
Amygdala,4.079790580030875,0.09255491813158902
Caudate,4.843888840336924,-0.06669949812188965
Cuneus,4.661563072244452,0.026900823527203636
Hippocampus,3.7438128724873434,0.17493056383027006
Parsorbitalis,5.252654649624198,-0.1474389125250777
Caudalanteriorcingulate,6.203740053023839,-0.2966847763931743
Paracentral,5.0821872748652615,-0.07764493022871102
Pericalcarine,5.042279807101627,0.14638903674037915
Postcentral,5.997726378819724,-0.26459402939542953
Caudalmiddlefrontal,5.153458064164685,-0.19356329293450977
Frontalpole,5.466398529269701,-0.26418799679550753
Lateraloccipital,3.470921303004764,0.3944044085550557
Lateralorbitofrontal,5.3512882797453925,-0.08726877839555815
Lingual,5.621960394006235,-0.08662268675292993
Medialorbitofrontal,4.95033779608105,-0.03633736182324639
Supramarginal,5.857841315093698,-0.0659724852539015
Fusiform,3.5306403871049303,0.33445044079335545
Transversetemporal,5.629224284852071,-0.18961823206513848
Middletemporal,3.47954837878325,0.4058261727568476
Parahippocampal,4.132760766733783,0.23153784009653502
Pallidum,3.6943012178366192,0.24092695436260356
Insula,5.361665485824041,-0.04209736083775678
Precentral,6.900276606990762,-0.25873534230063483
Superiorparietal,4.795636344769833,-0.0261938229761631
Entorhinal,3.6932492683641156,0.2694539046277261
Temporalpole,5.315693879311693,-0.1363324008618052
Posteriorcingulate,4.662473917875526,-0.041968455803398266
Inferiorparietal,4.214125745103995,0.2423625985194434
Rostralmiddlefrontal,5.077906295785077,0.022122059065214816
