seed,SSE,r
Superiorfrontal,6.012779110109927,-0.10817078481487831
Inferiortemporal,3.8580802942804078,0.3074818808011226
Cerebellum_Cortex,4.594331666821096,0.027095736621953866
Putamen,5.098963258093251,0.015739694443671657
Precuneus,5.747230986934301,-0.05185655415550057
Parsopercularis,4.398872543068533,0.1525953510233084
Parstriangularis,5.641478731594129,-0.105335075138436
Bankssts,5.0947155203682986,-0.04421098263094933
Isthmuscingulate,5.670132486122543,-0.12100205419568669
Rostralanteriorcingulate,4.767154147347405,-0.08617731738968906
Superiortemporal,4.865577210711852,-0.050484993166614034
Accumbens_area,3.7882760296032703,0.1612584593877017
Thalamus_Proper,5.272810650467804,-0.12919942292811026
Amygdala,4.611430896666611,-0.08495684215086642
Caudate,4.445476527252862,-0.02002857692358618
Cuneus,5.614045582467545,-0.0778757616632768
Hippocampus,3.9257357923429885,0.11680133347961132
Parsorbitalis,5.369819705049069,-0.16218352227937466
Caudalanteriorcingulate,6.1050950624907365,-0.19518874315816
Paracentral,6.124826149182103,-0.14622332742981892
Pericalcarine,5.173228085546722,-0.09983961728181039
Postcentral,5.268738476301279,-0.02203496795301635
Caudalmiddlefrontal,4.73263627115642,-0.015027859770126
Frontalpole,5.045705313087342,-0.1281770840084911
Lateraloccipital,5.3477074473679185,0.0685962693838936
Lateralorbitofrontal,5.242399002589609,0.02812686567902832
Lingual,4.833089912653109,-0.04517200229377809
Medialorbitofrontal,5.736521797114997,-0.02985642086741262
Supramarginal,6.190428040747131,-0.15053806382405643
Fusiform,3.8220040479853297,0.1783298348057761
Transversetemporal,6.28263992248019,-0.2776307894467805
Middletemporal,4.501971494280167,0.2071266671009376
Parahippocampal,4.561970114160025,-0.04564509894992465
Pallidum,4.545559615414444,-0.08818955878438599
Insula,5.008686063651952,0.06822363036161826
Precentral,6.1874714328117015,-0.10774590830301288
Superiorparietal,5.800729216736885,0.0037391316262544013
Entorhinal,3.7881376244563745,0.16128014493734125
Temporalpole,4.972934368380053,-0.09995168589819935
Posteriorcingulate,4.7767838961974505,-0.0882864716938869
Inferiorparietal,4.759978328269836,0.17209519165145165
Rostralmiddlefrontal,4.680894860150178,-0.0032841514916185435
