seed,SSE,r
Superiorfrontal,6.778901833163755,-0.11154761957617851
Inferiortemporal,5.116886490191345,0.07583388487804121
Cerebellum_Cortex,4.570319017156671,-0.012236264090849092
Putamen,4.266487628755686,0.08420981313528529
Precuneus,5.398445991365395,0.046488572132517926
Parsopercularis,4.345032314151457,0.04614125726680687
Parstriangularis,5.087708653782274,-0.03152806700535165
Bankssts,4.662620323762778,0.0786547927791194
Isthmuscingulate,4.607893174271062,-0.037802345953519625
Rostralanteriorcingulate,4.818037918367024,-0.10057735766147277
Superiortemporal,5.318542933117069,0.04452004281415998
Accumbens_area,4.2957317894786415,-0.07131466928078319
Thalamus_Proper,5.045200631360046,-0.04488551354830489
Amygdala,4.664198883403788,0.009831400797231096
Caudate,4.072152727525267,0.19158192979197933
Cuneus,5.094139088632466,-0.07170957495712411
Hippocampus,3.9654895902214204,0.15148774287547687
Parsorbitalis,5.174424728034344,-0.06471580984540971
Caudalanteriorcingulate,4.716145464738647,-0.027698244304961036
Paracentral,4.960875413616044,-0.1150338792825673
Pericalcarine,5.6923359199620664,-0.056328768051883665
Postcentral,6.21637681675481,-0.24572292483179076
Caudalmiddlefrontal,4.4631036120035725,0.12047226716037207
Frontalpole,4.996955080367315,-0.10799757787112355
Lateraloccipital,4.547885271165047,0.00042297013437931887
Lateralorbitofrontal,4.479011951248283,0.11807066455463773
Lingual,5.8369748174247365,-0.10297944986524962
Medialorbitofrontal,4.971367463703059,-0.12066633453838055
Supramarginal,4.17439130488245,0.10075300406114165
Fusiform,4.749405273183345,0.16243915119309368
Transversetemporal,4.650540755216224,-0.013259370867969838
Middletemporal,3.8199669622425874,0.26631526027281327
Parahippocampal,4.029691010799713,0.1811898039344505
Pallidum,4.197036621720379,0.05298469197399265
Insula,5.121760664453076,-0.0014581148175851907
Precentral,6.696333901913675,-0.24918937610232086
Superiorparietal,4.982117776931875,0.08417985139206575
Entorhinal,4.592311926095464,0.008877170272219966
Temporalpole,4.767287268161966,0.007003508858722992
Posteriorcingulate,4.175287287578864,0.019313232144016996
Inferiorparietal,4.215817063739313,0.21131416251141336
Rostralmiddlefrontal,5.988508167311353,-0.05289886711963322
