node,alpha,func_vals
Superiortemporal,0.727725743177325,3.0023215872192814
Bankssts,0.22772574317732497,4.375654266648029
Transversetemporal,0.977725743177325,13.926944513156792
Superiorfrontal,0.47772574317732497,12.335903235678728
Caudalmiddlefrontal,0.10272574317732497,13.989483827025294
Middletemporal,0.602725743177325,2.3420075565954037
Hippocampus,0.852725743177325,3.6388541560301984
Temporalpole,0.35272574317732497,2.4333783257311814
Pallidum,0.04022574317732497,9.696060619441317
Amygdala,0.540225743177325,2.8310804737312356
Rostralanteriorcingulate,0.790225743177325,5.427559283012396
Supramarginal,0.29022574317732497,6.5297463326695695
Thalamus_Proper,0.915225743177325,3.975989444461613
Superiorparietal,0.41522574317732497,5.803915601221713
Putamen,0.16522574317732497,8.44223876425204
Paracentral,0.665225743177325,5.900839752851511
Lateralorbitofrontal,0.19647574317732497,13.596869917345431
Parahippocampal,0.696475743177325,2.8565799925191553
Posteriorcingulate,0.946475743177325,3.966220154297516
Frontalpole,0.44647574317732497,12.335991975456368
Caudate,0.821475743177325,4.821986211995722
Inferiortemporal,0.32147574317732497,2.3141957448860113
Parstriangularis,0.07147574317732497,14.07827184913952
Caudalanteriorcingulate,0.571475743177325,8.869424201205883
Cerebellum_Cortex,0.883975743177325,4.0907739705358654
Pericalcarine,0.38397574317732497,5.435165981754346
Medialorbitofrontal,0.13397574317732497,15.143875050235396
Insula,0.633975743177325,5.276014012293944
Inferiorparietal,0.008975743177324969,6.463116685225722
Rostralmiddlefrontal,0.508975743177325,12.284573984139026
Cuneus,0.758975743177325,3.231288491259246
Entorhinal,0.25897574317732497,2.757453794523929
Paracentral,0.993350743177325,13.504125431482313
Cuneus,0.49335074317732497,4.902881639674562
Rostralmiddlefrontal,0.743350743177325,7.911142018035378
Fusiform,0.24335074317732497,3.47577058275607
Isthmuscingulate,0.868350743177325,3.8091697505243696
Rostralanteriorcingulate,0.36835074317732497,13.083802377200987
Pericalcarine,0.11835074317732497,7.215694082706863
Parsopercularis,0.618350743177325,8.034471937359596
Caudalanteriorcingulate,0.805850743177325,4.889793187061991
Accumbens_area,0.30585074317732497,10.650628414191946
Inferiortemporal,0.05585074317732497,3.0655014533203238
Bankssts,0.555850743177325,2.8264117760264376
Caudalmiddlefrontal,0.18085074317732497,13.255254017524187
Precuneus,0.680850743177325,3.803475290145384
Hippocampus,0.930850743177325,3.8869363331434954
Lateralorbitofrontal,0.43085074317732497,12.210334065427938
Lingual,0.962100743177325,5.413455139010663
Lateraloccipital,0.46210074317732497,4.0437284017411725
Posteriorcingulate,0.21210074317732497,10.955032703262912
Thalamus_Proper,0.712100743177325,5.1604376879656275
Supramarginal,0.08710074317732497,9.168081265837975
Precentral,0.587100743177325,7.958285185427521
Parstriangularis,0.837100743177325,4.808661067890018
Pallidum,0.33710074317732497,7.039883219078069
Cerebellum_Cortex,0.14960074317732497,7.446934695086644
Parsorbitalis,0.649600743177325,8.460646381068127
Middletemporal,0.899600743177325,3.765420224083481
Insula,0.39960074317732497,6.546741570194705
Inferiorparietal,0.774600743177325,3.2117707864832408
Transversetemporal,0.27460074317732497,5.062084213617458
Postcentral,0.02460074317732497,14.319330141679353
Superiortemporal,0.524600743177325,3.019259176034626
Entorhinal,0.12616324317732497,3.5580350410627233
Postcentral,0.626163243177325,5.734311690715678
Rostralmiddlefrontal,0.876163243177325,4.762277423672883
Inferiorparietal,0.37616324317732497,3.7683367085773147
Insula,0.751163243177325,4.737874278624272
Medialorbitofrontal,0.25116324317732497,14.452973510845336
Parsorbitalis,0.0011632431773249685,14.771485472574351
Cerebellum_Cortex,0.501163243177325,5.655247591542775
Pallidum,0.938663243177325,4.155540520015996
Parstriangularis,0.43866324317732497,11.639585973719573
Precentral,0.18866324317732497,12.765907603979262
Caudate,0.688663243177325,6.59250334862927
Frontalpole,0.06366324317732497,15.512480110017217
Posteriorcingulate,0.563663243177325,6.408925939545851
Lateraloccipital,0.813663243177325,3.081954330623212
Lingual,0.31366324317732497,5.1310170477243515
Temporalpole,0.844913243177325,3.7793320630810916
Hippocampus,0.34491324317732497,2.808057094656376
Precuneus,0.09491324317732497,8.595083765426706
Caudalmiddlefrontal,0.594913243177325,8.96037919733978
Bankssts,0.21991324317732497,4.43414308112599
Inferiortemporal,0.719913243177325,2.547997660011728
Accumbens_area,0.969913243177325,13.768050036699426
Superiorfrontal,0.46991324317732497,12.402729419248388
Parsopercularis,0.03241324317732497,14.289690783685447
Amygdala,0.532413243177325,2.8165356402522495
Rostralanteriorcingulate,0.782413243177325,5.569693479224029
Isthmuscingulate,0.28241324317732497,5.3680259588570305
Fusiform,0.907413243177325,3.780274972950315
Superiorparietal,0.40741324317732497,5.872574770154718
Putamen,0.15741324317732497,8.494981334416808
Paracentral,0.657413243177325,5.993349134925437
Entorhinal,0.860538243177325,3.8313665722286427
Cuneus,0.36053824317732497,5.986584432556524
Rostralmiddlefrontal,0.11053824317732497,13.583838040616895
Fusiform,0.610538243177325,2.5354573659412214
Isthmuscingulate,0.985538243177325,13.155925046226951
Medialorbitofrontal,0.48553824317732497,11.909671777409816
Pericalcarine,0.735538243177325,3.274253620981324
Parsopercularis,0.23553824317732497,12.417151183156705
Caudalanteriorcingulate,0.17303824317732497,13.77716491490347
Accumbens_area,0.673038243177325,6.268854699586755
Inferiortemporal,0.923038243177325,3.8478778945442405
Caudate,0.42303824317732497,9.64013967337183
Frontalpole,0.798038243177325,5.20984411837853
Precuneus,0.29803824317732497,6.66218254032131
Parahippocampal,0.04803824317732497,5.296638655568874
