node,alpha,func_vals
Entorhinal,0.727725743177325,2.9709904601762607
Temporalpole,0.22772574317732497,2.8334913628189766
Inferiortemporal,0.977725743177325,9.746373410992181
Amygdala,0.47772574317732497,2.2829352929910667
Amygdala,0.10272574317732497,3.1111743987688723
Entorhinal,0.602725743177325,2.225332736765679
Inferiortemporal,0.852725743177325,3.3525691691344304
Amygdala,0.35272574317732497,2.321274757428452
Amygdala,0.04022574317732497,3.2865064743726498
Inferiortemporal,0.540225743177325,2.0593915531693012
Entorhinal,0.790225743177325,3.3977037214370234
Temporalpole,0.29022574317732497,2.539507268520052
Amygdala,0.915225743177325,3.8660422402332495
Entorhinal,0.41522574317732497,1.9359130617872415
Temporalpole,0.16522574317732497,3.181863941778832
Entorhinal,0.665225743177325,2.553322721032467
Amygdala,0.19647574317732497,2.7610877402040734
Inferiortemporal,0.696475743177325,2.336850321562277
Entorhinal,0.946475743177325,6.300567356675317
Amygdala,0.44647574317732497,2.2561203639472898
Temporalpole,0.821475743177325,3.559030035202636
Entorhinal,0.32147574317732497,2.127923980089676
Inferiortemporal,0.07147574317732497,2.483681987916054
Amygdala,0.571475743177325,2.520281581535748
Amygdala,0.883975743177325,3.8591454433841417
Inferiortemporal,0.38397574317732497,2.097853006989505
Entorhinal,0.13397574317732497,3.119239764695378
Amygdala,0.633975743177325,2.8121108284685703
Amygdala,0.008975743177324969,3.30165483809584
Entorhinal,0.508975743177325,1.9530619878623812
Temporalpole,0.758975743177325,3.141219103174043
Entorhinal,0.25897574317732497,2.364273981441459
Entorhinal,0.993350743177325,13.980290702711576
Temporalpole,0.49335074317732497,2.0375551154134803
Entorhinal,0.743350743177325,3.0809748734723343
Amygdala,0.24335074317732497,2.590848505590527
Amygdala,0.868350743177325,3.8462160080199626
Entorhinal,0.36835074317732497,2.0072171818756868
Inferiortemporal,0.11835074317732497,2.380419776202636
Amygdala,0.618350743177325,2.7317980254418606
Amygdala,0.805850743177325,3.712424591702423
Inferiortemporal,0.30585074317732497,2.161738096050904
Entorhinal,0.05585074317732497,3.872604973342404
Temporalpole,0.555850743177325,2.084725780296549
Amygdala,0.18085074317732497,2.8182146951726557
Entorhinal,0.680850743177325,2.6510375786436104
Inferiortemporal,0.930850743177325,3.8233853992926647
Amygdala,0.43085074317732497,2.2510580563524782
Entorhinal,0.962100743177325,10.849426220680954
Temporalpole,0.46210074317732497,2.0575186384953983
Entorhinal,0.21210074317732497,2.5993030094008325
Amygdala,0.712100743177325,3.262787115989394
Temporalpole,0.08710074317732497,3.7093520077041817
Entorhinal,0.587100743177325,2.160166462293069
Inferiortemporal,0.837100743177325,3.2247527313402045
Amygdala,0.33710074317732497,2.3469180209950635
Amygdala,0.14960074317732497,2.935428187306691
Inferiortemporal,0.649600743177325,2.1928900426473636
Entorhinal,0.899600743177325,3.8414995300888015
Amygdala,0.39960074317732497,2.266064956648415
Amygdala,0.774600743177325,3.5910930129279786
Entorhinal,0.27460074317732497,2.3009090978726268
Temporalpole,0.02460074317732497,4.362434409384614
Entorhinal,0.524600743177325,1.9799423491498036
Entorhinal,0.12616324317732497,3.1847990191196245
Temporalpole,0.626163243177325,2.2976187316271095
Entorhinal,0.876163243177325,3.795835652837227
Amygdala,0.37616324317732497,2.2830967408835914
Amygdala,0.751163243177325,3.4790403895549424
Entorhinal,0.25116324317732497,2.398794849111063
Inferiortemporal,0.0011632431773249685,3.167035161518974
Amygdala,0.501163243177325,2.317006329362835
Amygdala,0.938663243177325,5.652821552246805
Inferiortemporal,0.43866324317732497,2.0683481883251784
Entorhinal,0.18866324317732497,2.7365823765141224
Temporalpole,0.688663243177325,2.639508317196558
Amygdala,0.06366324317732497,3.2375240074231875
Entorhinal,0.563663243177325,2.0774818597441818
Temporalpole,0.813663243177325,3.513972757913202
Entorhinal,0.31366324317732497,2.1549773786391664
Amygdala,0.844913243177325,3.8128783759862417
Inferiortemporal,0.34491324317732497,2.1293234306106554
Entorhinal,0.09491324317732497,3.4590377824038594
Amygdala,0.594913243177325,2.6206584475405674
Temporalpole,0.21991324317732497,2.8738893055675665
Entorhinal,0.719913243177325,2.9155639054290186
Inferiortemporal,0.969913243177325,7.373391022806464
Amygdala,0.46991324317732497,2.275797287850103
Amygdala,0.03241324317732497,3.290117106966698
Inferiortemporal,0.532413243177325,2.054712746810563
Entorhinal,0.782413243177325,3.348038842265225
Temporalpole,0.28241324317732497,2.574518200596837
Amygdala,0.907413243177325,3.86639814251111
Entorhinal,0.40741324317732497,1.9454597134959217
Temporalpole,0.15741324317732497,3.227500651076856
Entorhinal,0.657413243177325,2.506051487767288
Entorhinal,0.860538243177325,3.7490325764404147
Temporalpole,0.36053824317732497,2.2775872611592067
Entorhinal,0.11053824317732497,3.315308616879059
Amygdala,0.610538243177325,2.693571134961197
Amygdala,0.985538243177325,14.561863410740482
Entorhinal,0.48553824317732497,1.9297250837967563
Inferiortemporal,0.735538243177325,2.5137543182901534
Amygdala,0.23553824317732497,2.615502813546787
Amygdala,0.17303824317732497,2.8483121983700386
Inferiortemporal,0.673038243177325,2.2568983937471296
Entorhinal,0.923038243177325,3.85891464601608
Temporalpole,0.42303824317732497,2.1193801254467943
Amygdala,0.798038243177325,3.6854623046696795
Entorhinal,0.29803824317732497,2.2067240846199714
Inferiortemporal,0.04803824317732497,2.5685264903296994
Amygdala,0.548038243177325,2.4384217700509314
Entorhinal,0.07928824317732497,3.613103895168625
Temporalpole,0.579288243177325,2.134847944605791
Entorhinal,0.829288243177325,3.618863942256222
Amygdala,0.32928824317732497,2.360148923904659
