node,alpha,func_vals
Supramarginal,0.727725743177325,3.5773756742960248
Amygdala,0.22772574317732497,2.120592525231948
Putamen,0.977725743177325,9.466345941755604
Superiortemporal,0.47772574317732497,3.073074047133692
Rostralmiddlefrontal,0.10272574317732497,13.597994642870058
Cerebellum_Cortex,0.602725743177325,5.044073501356928
Entorhinal,0.852725743177325,3.697756627509494
Parsorbitalis,0.35272574317732497,13.033880801783608
Lateralorbitofrontal,0.04022574317732497,14.066440079099104
Posteriorcingulate,0.540225743177325,6.34570833882663
Medialorbitofrontal,0.790225743177325,5.968177500756734
Fusiform,0.29022574317732497,2.983421677698577
Rostralanteriorcingulate,0.915225743177325,3.9265549949140506
Inferiorparietal,0.41522574317732497,3.5462313749757626
Caudalanteriorcingulate,0.16522574317732497,13.538572799901322
Precentral,0.665225743177325,6.865276201521927
Frontalpole,0.19647574317732497,14.70915955432305
Postcentral,0.696475743177325,4.936199945229025
Lateraloccipital,0.946475743177325,3.8215999152911793
Precuneus,0.44647574317732497,5.163906473453139
Lingual,0.821475743177325,3.0796326712795015
Accumbens_area,0.32147574317732497,11.58109732700147
Caudate,0.07147574317732497,11.636832396557363
Paracentral,0.571475743177325,6.894218158571346
Isthmuscingulate,0.883975743177325,3.75104940456488
Parahippocampal,0.38397574317732497,2.9698429420612524
Bankssts,0.13397574317732497,5.004791667445542
Superiorparietal,0.633975743177325,3.9666637217563565
Pallidum,0.008975743177324969,8.856796614258027
Pericalcarine,0.508975743177325,4.563912250112884
Parstriangularis,0.758975743177325,6.38848304496909
Parsopercularis,0.25897574317732497,12.02616421499038
Precentral,0.993350743177325,11.505237335267136
Parstriangularis,0.49335074317732497,11.482772482209372
Pericalcarine,0.743350743177325,3.152609997463394
Transversetemporal,0.24335074317732497,4.708383320510172
Middletemporal,0.868350743177325,3.4903780849628796
Medialorbitofrontal,0.36835074317732497,13.715289802779788
Parahippocampal,0.11835074317732497,4.3259543968219
Inferiortemporal,0.618350743177325,2.2089594804986925
Paracentral,0.805850743177325,4.448151651387898
Hippocampus,0.30585074317732497,2.646213446133867
Accumbens_area,0.05585074317732497,14.117797421793497
Amygdala,0.555850743177325,2.4618778631074854
Rostralmiddlefrontal,0.18085074317732497,13.420364184047092
Temporalpole,0.680850743177325,2.662067453817314
Entorhinal,0.930850743177325,3.9296938306328277
Frontalpole,0.43085074317732497,12.902695855225488
Thalamus_Proper,0.962100743177325,4.773721788289725
Caudalmiddlefrontal,0.46210074317732497,10.578760443142372
Lateraloccipital,0.21210074317732497,5.196216554519058
Rostralanteriorcingulate,0.712100743177325,7.159315230056622
Fusiform,0.08710074317732497,3.4942651890914598
Insula,0.587100743177325,5.372733086201204
Caudate,0.837100743177325,4.593723904681257
Lateralorbitofrontal,0.33710074317732497,13.316672103943455
Isthmuscingulate,0.14960074317732497,5.7281289729784435
Cuneus,0.649600743177325,3.6225030700943877
Cerebellum_Cortex,0.899600743177325,3.960782776076911
Superiorparietal,0.39960074317732497,5.7725186403693725
Pallidum,0.774600743177325,4.524934690230485
Putamen,0.27460074317732497,7.5539426651970185
Superiorfrontal,0.02460074317732497,14.444386834577898
Supramarginal,0.524600743177325,4.383696886697211
Parsopercularis,0.12616324317732497,12.971804503894198
Superiorfrontal,0.626163243177325,10.334832691254283
Pericalcarine,0.876163243177325,3.318084049971929
Pallidum,0.37616324317732497,6.697060855281775
Superiorparietal,0.751163243177325,3.3861166337152073
Bankssts,0.25116324317732497,4.15792591109024
Cuneus,0.0011632431773249685,8.444677580921951
Isthmuscingulate,0.501163243177325,3.765986086058452
Lateralorbitofrontal,0.938663243177325,3.8850575366820346
Caudate,0.43866324317732497,9.49120465406026
Insula,0.18866324317732497,7.445961214821147
Lingual,0.688663243177325,3.1191666709278527
Precuneus,0.06366324317732497,8.358198574379594
Lateraloccipital,0.563663243177325,3.625155013293437
Caudalmiddlefrontal,0.813663243177325,5.096217339585046
Thalamus_Proper,0.31366324317732497,6.528408556342504
Parsorbitalis,0.844913243177325,4.624957749665772
Entorhinal,0.34491324317732497,2.0155568783920326
Temporalpole,0.09491324317732497,3.257339643052899
Rostralmiddlefrontal,0.594913243177325,11.596698232808963
Amygdala,0.21991324317732497,2.1341163853132232
Accumbens_area,0.719913243177325,5.680879577290499
Hippocampus,0.969913243177325,9.98068036802828
Superiortemporal,0.46991324317732497,3.098402732588798
Inferiortemporal,0.03241324317732497,2.4194467789958556
Posteriorcingulate,0.532413243177325,6.430285848812058
Medialorbitofrontal,0.782413243177325,6.141787325053983
Middletemporal,0.28241324317732497,2.847313601679559
Transversetemporal,0.907413243177325,3.8599775274320627
Inferiorparietal,0.40741324317732497,3.5701375388209584
Caudalanteriorcingulate,0.15741324317732497,13.607639228319009
Precentral,0.657413243177325,6.969771553180359
Parsopercularis,0.860538243177325,4.350767925069296
Parstriangularis,0.36053824317732497,12.647340626706166
Pericalcarine,0.11053824317732497,7.003396252933258
Transversetemporal,0.610538243177325,3.0696212408238877
Middletemporal,0.985538243177325,11.316433088656332
Bankssts,0.48553824317732497,2.997253785620279
Parahippocampal,0.735538243177325,2.907974335464211
Inferiortemporal,0.23553824317732497,2.1954127842307147
Paracentral,0.17303824317732497,12.483299275342162
Hippocampus,0.673038243177325,2.611091321535628
Accumbens_area,0.923038243177325,3.914480726523244
Lingual,0.42303824317732497,4.462572576047982
Precuneus,0.798038243177325,3.4065557905236057
Temporalpole,0.29803824317732497,2.29422950901814
Postcentral,0.04803824317732497,13.098052101759638
Frontalpole,0.548038243177325,10.882522122138871
