node,alpha,func_vals
Entorhinal,0.727725743177325,3.012333820681865
Pericalcarine,0.22772574317732497,6.2713810482869015
Transversetemporal,0.977725743177325,13.906480475402235
Frontalpole,0.47772574317732497,12.264085028520537
Lingual,0.10272574317732497,6.27283353407698
Lateralorbitofrontal,0.602725743177325,10.11816939078559
Parstriangularis,0.852725743177325,4.604019526598424
Inferiorparietal,0.35272574317732497,3.763509647021013
Pallidum,0.04022574317732497,8.457388171040016
Rostralanteriorcingulate,0.540225743177325,10.885698748658712
Caudalmiddlefrontal,0.790225743177325,5.499941530168603
Bankssts,0.29022574317732497,3.9028463286034176
Middletemporal,0.915225743177325,3.769522099466573
Hippocampus,0.41522574317732497,2.496834726450657
Superiorparietal,0.16522574317732497,7.865689110024084
Parsopercularis,0.665225743177325,7.469527700536049
Cerebellum_Cortex,0.19647574317732497,4.925706845447905
Amygdala,0.696475743177325,3.239266331241425
Medialorbitofrontal,0.946475743177325,3.862330755380482
Putamen,0.44647574317732497,6.855779383387266
Paracentral,0.821475743177325,4.345877405148164
Caudalanteriorcingulate,0.32147574317732497,12.15827667904407
Temporalpole,0.07147574317732497,3.2764353581323675
Posteriorcingulate,0.571475743177325,6.035798107510206
Postcentral,0.883975743177325,3.970345824142068
Thalamus_Proper,0.38397574317732497,6.280129817332308
Lateraloccipital,0.13397574317732497,5.593438191997931
Precuneus,0.633975743177325,3.8808579994093044
Precentral,0.008975743177324969,14.770964714052798
Fusiform,0.508975743177325,2.5450446889529474
Supramarginal,0.758975743177325,3.5718514737155003
Cuneus,0.25897574317732497,6.649245073411753
Parsopercularis,0.993350743177325,13.852964781025895
Supramarginal,0.49335074317732497,4.626173241977531
Fusiform,0.743350743177325,2.6667335288609357
Superiorfrontal,0.24335074317732497,13.568263691914433
Isthmuscingulate,0.868350743177325,3.708716095843128
Caudalmiddlefrontal,0.36835074317732497,11.529441499841536
Thalamus_Proper,0.11835074317732497,7.5231108303840974
Insula,0.618350743177325,5.309349653199186
Posteriorcingulate,0.805850743177325,4.237831818116229
Parahippocampal,0.30585074317732497,3.317572526897465
Caudalanteriorcingulate,0.05585074317732497,14.534690328303899
Pericalcarine,0.555850743177325,4.232854207184932
Lingual,0.18085074317732497,5.786209205778943
Accumbens_area,0.680850743177325,6.217311719664651
Parstriangularis,0.930850743177325,3.8906097487294224
Cerebellum_Cortex,0.43085074317732497,4.631208585319673
Caudate,0.962100743177325,6.070831870294567
Parsorbitalis,0.46210074317732497,12.28172150144439
Medialorbitofrontal,0.21210074317732497,14.875399563981048
Middletemporal,0.712100743177325,2.526102455592352
Bankssts,0.08710074317732497,5.395344219905725
Superiortemporal,0.587100743177325,2.800359703982895
Temporalpole,0.837100743177325,3.6391997213697307
Pallidum,0.33710074317732497,6.786913111111978
Postcentral,0.14960074317732497,11.357554327197601
Rostralmiddlefrontal,0.649600743177325,10.426311506384621
Lateralorbitofrontal,0.899600743177325,4.132495267470195
Precuneus,0.39960074317732497,5.545448816201915
Precentral,0.774600743177325,5.431889949217347
Transversetemporal,0.27460074317732497,4.425342068720276
Inferiortemporal,0.02460074317732497,2.4983396247549203
Entorhinal,0.524600743177325,2.0230184380035428
Cuneus,0.12616324317732497,7.682620049879704
Inferiortemporal,0.626163243177325,2.2163903588705955
Fusiform,0.876163243177325,3.4933110189233902
Precentral,0.37616324317732497,10.563140732772702
Precuneus,0.751163243177325,3.4272347154924394
Lateraloccipital,0.25116324317732497,4.91866136426255
Rostralmiddlefrontal,0.0011632431773249685,13.87190398977799
Postcentral,0.501163243177325,6.877614550302818
Pallidum,0.938663243177325,4.114101135428731
Temporalpole,0.43866324317732497,1.9654063830920823
Superiortemporal,0.18866324317732497,4.34531968626515
Paracentral,0.688663243177325,5.522644664328616
Putamen,0.06366324317732497,8.530559433774714
Medialorbitofrontal,0.563663243177325,10.871105552448455
Parsorbitalis,0.813663243177325,5.151657567443809
Caudate,0.31366324317732497,10.60978851576004
Inferiorparietal,0.844913243177325,3.350334342600263
Parstriangularis,0.34491324317732497,12.815393985817586
Accumbens_area,0.09491324317732497,13.866619032116322
Lingual,0.594913243177325,3.4929501199381576
Pericalcarine,0.21991324317732497,6.3197592803661005
Caudalanteriorcingulate,0.719913243177325,6.222460045828053
Parahippocampal,0.969913243177325,12.025967146448577
Frontalpole,0.46991324317732497,12.388272478624838
Insula,0.03241324317732497,8.606559937701526
Rostralanteriorcingulate,0.532413243177325,11.038820268570875
Caudalmiddlefrontal,0.782413243177325,5.636132782796257
Isthmuscingulate,0.28241324317732497,4.879160163038226
Superiorfrontal,0.907413243177325,4.258558590108375
Hippocampus,0.40741324317732497,2.5135972670656943
Superiorparietal,0.15741324317732497,7.935186971660393
Parsopercularis,0.657413243177325,7.605175610670911
Cuneus,0.860538243177325,3.3359312906062306
Supramarginal,0.36053824317732497,5.712095199940307
Fusiform,0.11053824317732497,3.361585310409483
Superiorfrontal,0.610538243177325,10.669592836959254
Isthmuscingulate,0.985538243177325,13.169126455881127
Lateraloccipital,0.48553824317732497,3.9089514728233894
Thalamus_Proper,0.735538243177325,4.816420810963486
Insula,0.23553824317732497,7.302494146640471
Posteriorcingulate,0.17303824317732497,11.077115592676984
Parahippocampal,0.673038243177325,2.682014024015918
Caudalanteriorcingulate,0.923038243177325,3.8875257831638366
Paracentral,0.42303824317732497,8.92311684289388
Putamen,0.798038243177325,4.693324921172193
Accumbens_area,0.29803824317732497,11.73180949492279
Amygdala,0.04803824317732497,2.7741153274933863
Cerebellum_Cortex,0.548038243177325,4.564549752858431
