node,alpha,func_vals
Parsopercularis,0.727725743177325,6.27451498779665
Supramarginal,0.22772574317732497,7.03169982424952
Middletemporal,0.977725743177325,9.160322618155993
Cuneus,0.47772574317732497,5.06510710537313
Superiortemporal,0.10272574317732497,4.749930899805579
Bankssts,0.602725743177325,2.664071956678418
Precuneus,0.852725743177325,3.5484379065741654
Putamen,0.35272574317732497,7.242265052380131
Lateralorbitofrontal,0.04022574317732497,14.072472402486882
Superiorparietal,0.540225743177325,4.784418541862632
Posteriorcingulate,0.790225743177325,4.330599936581269
Temporalpole,0.29022574317732497,2.251914519952442
Isthmuscingulate,0.915225743177325,3.8378900825615054
Fusiform,0.41522574317732497,2.6415877123000175
Parsorbitalis,0.16522574317732497,13.977358633475175
Lateraloccipital,0.665225743177325,3.2202539334100715
Accumbens_area,0.19647574317732497,12.487012360533479
Hippocampus,0.696475743177325,2.6788166106380524
Paracentral,0.946475743177325,3.858852414592142
Rostralmiddlefrontal,0.44647574317732497,12.699702473444555
Inferiorparietal,0.821475743177325,3.262398088281248
Frontalpole,0.32147574317732497,13.914026748191793
Pericalcarine,0.07147574317732497,7.43693903241053
Thalamus_Proper,0.571475743177325,5.66630614204756
Rostralanteriorcingulate,0.883975743177325,4.102012433094615
Caudalmiddlefrontal,0.38397574317732497,11.407305770910597
Medialorbitofrontal,0.13397574317732497,15.18083112979011
Parstriangularis,0.633975743177325,8.9697887481224
Parahippocampal,0.008975743177324969,4.988600917142664
Transversetemporal,0.508975743177325,3.231949653448118
Insula,0.758975743177325,4.593068784799435
Entorhinal,0.25897574317732497,2.173923755564187
Lateraloccipital,0.993350743177325,11.84758228270887
Insula,0.49335074317732497,5.833275012949126
Transversetemporal,0.743350743177325,3.4605713506387383
Caudate,0.24335074317732497,10.925047628053678
Lingual,0.868350743177325,3.4067166242676636
Posteriorcingulate,0.36835074317732497,8.656213364111743
Caudalmiddlefrontal,0.11835074317732497,13.275439559452323
Superiorfrontal,0.618350743177325,10.508353861836005
Thalamus_Proper,0.805850743177325,4.46248871462858
Caudalanteriorcingulate,0.30585074317732497,12.45048432204049
Frontalpole,0.05585074317732497,15.568875418649032
Supramarginal,0.555850743177325,4.173844596152734
Superiortemporal,0.18085074317732497,4.276414093383704
Pallidum,0.680850743177325,5.0856391978742295
Precuneus,0.930850743177325,3.8227060550671443
Accumbens_area,0.43085074317732497,9.80205898073945
Precentral,0.962100743177325,3.857005677691336
Cerebellum_Cortex,0.46210074317732497,5.433072235057492
Paracentral,0.21210074317732497,12.0060828986014
Isthmuscingulate,0.712100743177325,3.385832125334721
Temporalpole,0.08710074317732497,3.3055217628822895
Inferiortemporal,0.587100743177325,2.093822666142152
Pericalcarine,0.837100743177325,3.134320342487532
Lateralorbitofrontal,0.33710074317732497,13.263393403121352
Rostralanteriorcingulate,0.14960074317732497,14.658490175520882
Amygdala,0.649600743177325,2.942784564890029
Bankssts,0.899600743177325,3.8111962368730983
Parstriangularis,0.39960074317732497,12.307389576531145
Parahippocampal,0.774600743177325,3.1382133114363673
Middletemporal,0.27460074317732497,2.7498969671432323
Postcentral,0.02460074317732497,13.634701352917382
Parsopercularis,0.524600743177325,9.489897283903437
Entorhinal,0.12616324317732497,2.8401068045068776
Postcentral,0.626163243177325,5.551708916517896
Transversetemporal,0.876163243177325,3.849448083203098
Parahippocampal,0.37616324317732497,2.860263189450252
Parstriangularis,0.751163243177325,6.463662481829181
Medialorbitofrontal,0.25116324317732497,14.690479346534293
Amygdala,0.0011632431773249685,3.502050129668039
Rostralanteriorcingulate,0.501163243177325,11.591382744154442
Lateralorbitofrontal,0.938663243177325,3.8808714453871667
Pericalcarine,0.43866324317732497,5.105978787367659
Inferiortemporal,0.18866324317732497,2.1491209278449737
Inferiorparietal,0.688663243177325,3.012763438851432
Rostralmiddlefrontal,0.06366324317732497,13.702136041139907
Paracentral,0.563663243177325,7.033854575657284
Cerebellum_Cortex,0.813663243177325,4.297033597183788
Precentral,0.31366324317732497,11.243678772260804
Putamen,0.844913243177325,4.351048760287978
Precuneus,0.34491324317732497,6.212156170545254
Pallidum,0.09491324317732497,7.970437676444576
Superiortemporal,0.594913243177325,2.7117316299196874
Supramarginal,0.21991324317732497,7.117093118167747
Frontalpole,0.719913243177325,6.8744918585597485
Caudalanteriorcingulate,0.969913243177325,11.433451721106353
Cuneus,0.46991324317732497,5.127778584869855
Superiorfrontal,0.03241324317732497,14.499809282332173
Superiorparietal,0.532413243177325,4.846990860443764
Posteriorcingulate,0.782413243177325,4.374247662659627
Lingual,0.28241324317732497,5.242988407972982
Caudate,0.907413243177325,3.9750025891382297
Fusiform,0.40741324317732497,2.6574390558691388
Parsorbitalis,0.15741324317732497,14.017261988688373
Lateraloccipital,0.657413243177325,3.249839363160135
Entorhinal,0.860538243177325,3.741350447415993
Insula,0.36053824317732497,6.571887464521454
Transversetemporal,0.11053824317732497,6.3225592399988875
Caudate,0.610538243177325,7.648084494013175
Lingual,0.985538243177325,11.883289851752044
Medialorbitofrontal,0.48553824317732497,12.19970740809145
Caudalmiddlefrontal,0.735538243177325,6.489190712598832
Superiorfrontal,0.23553824317732497,13.720957084938577
Thalamus_Proper,0.17303824317732497,7.431001355148378
Caudalanteriorcingulate,0.673038243177325,7.078009838534677
Frontalpole,0.923038243177325,3.8867307681881047
Inferiorparietal,0.42303824317732497,3.5810357411985803
Rostralmiddlefrontal,0.798038243177325,6.551640815225856
Pallidum,0.29803824317732497,6.951948029573862
Hippocampus,0.04803824317732497,3.1823185641221143
